"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","12/392","72/9521",0.166666666666667,4.04804421768707,5.37953194574261,3.28149850850478e-05,0.000900920499607677,0.000766206350311165,"9636/64135/23586/841/103/7706/57169/8737/64343/79132/3665/5600",12,"Downres_DEq_MS_BD_vs_BM1"
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","17/392","139/9521",0.122302158273381,2.97050726765526,4.84939578851791,5.39779131823928e-05,0.00135844414842355,0.00115531673828981,"4599/4939/6772/64135/23586/4938/4940/6773/5610/10379/841/103/7128/3665/7097/578/25898",17,"Downres_DEq_MS_BD_vs_BM1"
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","22/392","214/9521",0.102803738317757,2.49692447072287,4.58935678529071,6.8474185514884e-05,0.00159070800196115,0.00135285030490945,"6890/25939/6891/3105/3134/3106/3107/684/841/3710/6892/567/8737/85363/3133/60489/7097/578/5600/10298/4775/59345",22,"Downres_DEq_MS_BD_vs_BM1"
"hsa03030","Genetic Information Processing","Replication and repair","hsa03030","DNA replication","8/392","36/9521",0.222222222222222,5.39739229024943,5.47744086515003,8.43044543372256e-05,0.00181856751498872,0.00154663810964534,"4174/4172/4171/4173/4175/4176/2237/5981",8,"Downres_DEq_MS_BD_vs_BM1"
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","12/392","82/9521",0.146341463414634,3.55438028870085,4.81370411127153,0.000122039247224253,0.00245705684411496,0.00208965447878721,"6890/6891/3105/3134/3106/3107/5641/6892/567/972/3133/10437",12,"Downres_DEq_MS_BD_vs_BM1"
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","20/392","196/9521",0.102040816326531,2.47839441899209,4.33355022182111,0.000161432266185581,0.00304703402425284,0.00259141269403169,"6772/6773/3105/5610/3134/10379/3106/3107/841/3710/7098/3133/3665/3459/578/148022/5600/3717/4775/59345",20,"Downres_DEq_MS_BD_vs_BM1"
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","17/392","159/9521",0.106918238993711,2.59685855474265,4.20756270719463,0.000285319970246787,0.00506862535379586,0.00431071657834155,"4599/4939/3434/6772/23586/4938/4940/6773/5610/10379/841/7098/8737/3665/578/148022/9069",17,"Downres_DEq_MS_BD_vs_BM1"
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","11/392","83/9521",0.132530120481928,3.21892672731743,4.20718805908212,0.000560324595834288,0.00940100155233083,0.00799527493471147,"23586/25939/11277/834/841/103/197259/8737/840/3606/3665",11,"Downres_DEq_MS_BD_vs_BM1"
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","16/392","157/9521",0.101910828025478,2.47523722864942,3.8621656011285,0.00072866317095621,0.0115819093488829,0.00985007278190112,"7057/834/4240/102/140885/961/840/3988/6868/6513/5600/3717/7040/80824/4775/5467",16,"Downres_DEq_MS_BD_vs_BM1"
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","8/392","51/9521",0.156862745098039,3.80992396958784,4.16921768906881,0.00103403169634496,0.015613878614809,0.0132791438899037,"51129/27329/3988/255738/5360/3931/6272/6646",8,"Downres_DEq_MS_BD_vs_BM1"
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","17/392","182/9521",0.0934065934065934,2.26868412200045,3.58087297124166,0.00134222455412449,0.0193024673974093,0.0164161800103446,"6772/841/3929/10312/972/3606/8767/3459/9902/527/7097/5600/10892/3717/7040/245972/3684",17,"Downres_DEq_MS_BD_vs_BM1"
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","12/392","109/9521",0.110091743119266,2.67393746489421,3.64218015258538,0.00170045260683404,0.0232419725166208,0.0197666130848919,"6772/6773/10379/841/3929/7098/8737/958/3665/7097/148022/5600",12,"Downres_DEq_MS_BD_vs_BM1"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","18/392","203/9521",0.0886699507389163,2.15363928822761,3.44275888658996,0.0017700839996102,0.0232419725166208,0.0197666130848919,"3675/7057/7060/3678/3655/3912/5649/3371/1291/1293/7148/1311/1292/394/56034/29780/23396/10298",18,"Downres_DEq_MS_BD_vs_BM1"
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","15/392","157/9521",0.0955414012738854,2.32053490185883,3.45715548252395,0.00202746892426746,0.0255123172970322,0.0216974744526869,"3105/3134/3106/3107/3710/4683/3133/7048/4193/11200/5600/7040/4775/5810/678",15,"Downres_DEq_MS_BD_vs_BM1"
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","9/392","70/9521",0.128571428571429,3.12277696793003,3.69372372984447,0.00217858338619671,0.0263172873052562,0.022382077736084,"3105/3134/3106/3107/841/958/3133/1604/1981",9,"Downres_DEq_MS_BD_vs_BM1"
"hsa05161","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","15/392","163/9521",0.0920245398773006,2.23511643921372,3.2957942224708,0.00292169448616375,0.0339366051854405,0.0288620831831561,"6772/64135/23586/6773/841/7098/3665/7048/7097/148022/5600/3717/7040/4775/4318",15,"Downres_DEq_MS_BD_vs_BM1"
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","12/392","119/9521",0.100840336134454,2.44923683759218,3.29649655408475,0.00356394486735864,0.0398633833311967,0.0339026334360822,"841/197259/7128/8737/840/6868/1435/5600/8809/79651/4318/4217",12,"Downres_DEq_MS_BD_vs_BM1"
"hsa04625","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","11/392","105/9521",0.104761904761905,2.54448493683188,3.29757745936312,0.00386090452319101,0.0407138419449794,0.0346259234387417,"6772/6773/834/10379/841/3710/5580/4193/5600/10892/4775",11,"Downres_DEq_MS_BD_vs_BM1"
"hsa05131","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","20/392","253/9521",0.0790513833992095,1.920020972816,3.07337022748582,0.00390960733908743,0.0407138419449794,0.0346259234387417,"834/3678/3710/10616/8737/64121/80201/10241/3606/5580/8767/9267/55072/3098/63916/4193/5600/10892/5581/9181",20,"Downres_DEq_MS_BD_vs_BM1"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","7/392","50/9521",0.14,3.40035714285714,3.52624799384297,0.00411084143469853,0.0413824704426319,0.0351945722830331,"7057/7060/958/3606/1311/7097/7040",7,"Downres_DEq_MS_BD_vs_BM1"
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","17/392","205/9521",0.0829268292682927,2.01414883026381,3.04168186767312,0.00469020117912854,0.0455761993907135,0.0387612152364381,"3105/5610/3134/6672/10379/3106/3107/841/2934/3133/3665/2959/578/4193/730394/245972/2961",17,"Downres_DEq_MS_BD_vs_BM1"
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","6/392","39/9521",0.153846153846154,3.73665620094192,3.5485626222991,0.00482926616060541,0.0455761993907135,0.0387612152364381,"3105/3134/3106/3107/958/3133",6,"Downres_DEq_MS_BD_vs_BM1"
