"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","19/357","205/9521",0.0926829268292683,2.47180433148869,4.20457699042037,0.00024669455887622,0.00353943423170114,0.00302412357459086,"3105/5610/3134/6672/10379/3107/3106/841/4067/2934/3133/3066/3665/2959/2960/578/245972/4193/3265",19,"Upres_DEq_MS_BM2_vs_BD"
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","11/357","83/9521",0.132530120481928,3.53450777901522,4.57722994169396,0.000252816730835796,0.00353943423170114,0.00302412357459086,"23586/25939/103/11277/834/8737/841/197259/3606/3665/5440",11,"Upres_DEq_MS_BM2_vs_BD"
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","8/357","51/9521",0.156862745098039,4.18344592739056,4.49901683289979,0.000560396510451104,0.00750444022691043,0.0064118593873124,"27329/3988/51129/255738/5360/3931/6646/6272",8,"Upres_DEq_MS_BM2_vs_BD"
"hsa05120","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","9/357","71/9521",0.126760563380282,3.38063676174695,3.97389554873505,0.00126463510114271,0.0162294837979981,0.0138666129511262,"102/10312/4067/537/527/23545/28964/245972/5600",9,"Upres_DEq_MS_BM2_vs_BD"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","17/357","203/9521",0.083743842364532,2.23340370631011,3.50591963762989,0.00161109584663918,0.0198487008305947,0.0169589036488335,"7057/3655/3675/3678/7060/1291/5649/3912/23396/3371/1293/1311/29780/1292/7148/7059/3265",17,"Upres_DEq_MS_BM2_vs_BD"
"hsa04625","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","11/357","105/9521",0.104761904761905,2.79394424436441,3.64821485746302,0.00187378304460063,0.0221971222206536,0.0189654154311805,"6772/6773/10379/834/841/3710/5580/5600/5533/4193/3265",11,"Upres_DEq_MS_BM2_vs_BD"
"hsa05163","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","18/357","227/9521",0.079295154185022,2.11475956021175,3.35507970596004,0.00218708357446543,0.024948953367976,0.0213166040396241,"6891/6890/3105/3134/3107/3106/6892/8737/841/567/3133/3710/578/59345/5600/5533/4193/3265",18,"Upres_DEq_MS_BM2_vs_BD"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","7/357","50/9521",0.14,3.73372549019608,3.82518133665577,0.00244301703926103,0.0268731874318714,0.0229606864592203,"7057/7060/958/3606/1311/7059/7097",7,"Upres_DEq_MS_BM2_vs_BD"
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","19/357","251/9521",0.0756972111553785,2.0188043344828,3.22847791329277,0.00282328806602711,0.0299852663564259,0.0256196739203912,"834/3831/8737/841/197259/8767/83547/3606/64837/8743/9267/7097/578/63916/23207/5420/5600/10382/3265",19,"Upres_DEq_MS_BM2_vs_BD"
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","6/357","39/9521",0.153846153846154,4.10299504417152,3.83242312435459,0.00304866779698049,0.0312996560489997,0.0267426999735131,"3105/3134/3107/3106/958/3133",6,"Upres_DEq_MS_BM2_vs_BD"
"hsa05161","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","14/357","163/9521",0.0858895705521472,2.29062913508962,3.28030169645228,0.00322304045316691,0.0320224664379164,0.0273602754937768,"6772/23586/64135/6773/7098/841/148022/537/3665/7048/7097/5600/3717/3265",14,"Upres_DEq_MS_BM2_vs_BD"
"hsa04966","Organismal Systems","Excretory system","hsa04966","Collecting duct acid secretion","5/357","28/9521",0.178571428571429,4.76240496198479,3.93507356455248,0.00347454423634824,0.0334424882748518,0.0285735545752323,"10723/10312/527/23545/245972",5,"Upres_DEq_MS_BM2_vs_BD"
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","7/357","54/9521",0.12962962962963,3.45715323166304,3.57382246031259,0.0038117706709619,0.0355765262623111,0.0303968953027265,"3105/3134/3107/3106/958/3133/7038",7,"Upres_DEq_MS_BM2_vs_BD"
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","8/357","70/9521",0.114285714285714,3.04793917567027,3.39419847696995,0.00448418021563483,0.0406213972475156,0.0347072772107959,"3105/3134/3107/3106/841/958/3133/1604",8,"Upres_DEq_MS_BM2_vs_BD"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","24/357","362/9521",0.0662983425414365,1.76814151074795,2.94090863811806,0.00477854564686933,0.0420512016924501,0.0359289146381153,"7057/3655/3675/3678/7060/5520/1291/5649/3912/3371/1293/5526/1311/1292/7148/7059/7097/59345/1435/3455/3717/4193/3481/3265",24,"Upres_DEq_MS_BM2_vs_BD"
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","10/357","103/9521",0.0970873786407767,2.58926871719562,3.20071235462038,0.00515834700838568,0.0441325244050775,0.0377072149735795,"43/2820/8611/23171/9663/51365/1606/3931/11145/259230",10,"Upres_DEq_MS_BM2_vs_BD"
