"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BFM_vs_CF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.25468186612319,14.9768063734347,-4.30205136106354,0.00269571524927658,0.0899954167835412,-1.28723548620879,"PRDX5_HUMAN",4,-4.38810298108204,0.00200810592167092,0.0670398438465524,1.25468186612319,"Non-significant",1.1736670059628,"PRDX5","Peroxiredoxin-5, mitochondrial","PRDX5_HUMAN"
-1.06586543330509,19.7932216672203,-4.37657950692273,0.00244090411273746,0.0847481907942447,-1.1896689692782,"CH10_HUMAN",3,-4.3089060608831,0.00224409231338671,0.0693795638855031,1.06586543330508,"Non-significant",1.15876843442643,"HSPE1","10 kDa heat shock protein, mitochondrial","CH10_HUMAN"
-1.55637806486838,16.4983904407768,-4.40740429470144,0.00234325410791846,0.0847476902363842,-1.14958101100358,"NQO1_HUMAN",1,-4.2859373329529,0.00231798082105944,0.0693795638855031,1.55637806486838,"Non-significant",1.15876843442643,"NQO1;cRAP-NQO1","NAD(P)H dehydrogenase [quinone] 1","NQO1_HUMAN"
-0.572736572002491,19.5122836943229,-3.79841120752224,0.00538775963219012,0.0973124305850187,-1.96966711802537,"TBB5_HUMAN",17,-4.29697273438815,0.00228216011337764,0.0693795638855031,0.572736572002491,"Non-significant",1.15876843442643,"TUBB","Tubulin beta chain","TBB5_HUMAN"
-1.05528812749421,19.40524254067,-3.7404453284304,0.00584854104536989,0.0973124305850187,-2.05067540666124,"ALDOA_HUMAN",15,-3.96754877441281,0.00366058263274054,0.0718374263169045,1.05528812749421,"Non-significant",1.14364923531053,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
-2.77903636622903,17.1461874527067,-3.95588657490079,0.00432160026879109,0.0973124305850187,-1.75207961195175,"ANXA5_HUMAN",9,-4.11464454223378,0.00295857671538492,0.0718374263169045,2.77903636622903,"Non-significant",1.14364923531053,"ANXA5;cRAP-ANXA5","Annexin A5","ANXA5_HUMAN"
-1.11081652113116,14.1078667693097,-4.62480106426053,0.0017639964535805,0.0765574460853936,-0.871303017742249,"ARK72_HUMAN",1,-4.20794820453078,0.00258898696311493,0.0718374263169045,1.11081652113117,"Non-significant",1.14364923531053,"AKR7A2","Aflatoxin B1 aldehyde reductase member 2","ARK72_HUMAN"
-1.20640631762722,17.046511430184,-4.13655487488963,0.00337062361455704,0.0943774612075972,-1.50710450733619,"DX39B_HUMAN",4,-4.21929507772214,0.00254753059552614,0.0718374263169045,1.20640631762722,"Non-significant",1.14364923531053,"DDX39B","Spliceosome RNA helicase DDX39B","DX39B_HUMAN"
-0.844987762716102,15.2112628264932,-3.88325913573459,0.00478208530464251,0.0973124305850187,-1.85197166926334,"FAS_HUMAN",5,-3.97977550602854,0.00359594686627166,0.0718374263169045,0.844987762716102,"Non-significant",1.14364923531053,"FASN","Fatty acid synthase","FAS_HUMAN"
-2.16945547500807,20.5793697485616,-3.98191680316874,0.00416836340668337,0.0973124305850187,-1.71647234971869,"H2B1C_HUMAN",6,-4.13318977569397,0.00288084895892111,0.0718374263169045,2.16945547500807,"Non-significant",1.14364923531053,"H2BC10;H2BC12;H2BC12L;H2BC13;H2BC14;H2BC15;H2BC18;H2BC5;H2BC9","Histone H2B type 1-K","H2B1C_HUMAN"
-0.67527137136894,16.9778168244268,-4.06022608233171,0.00374159198091154,0.0973124305850187,-1.60998094870716,"HNRPU_HUMAN",4,-4.00051320742108,0.00348908611342531,0.0718374263169045,0.675271371368943,"Non-significant",1.14364923531053,"HNRNPU","Heterogeneous nuclear ribonucleoprotein U","HNRPU_HUMAN"
-0.533528389912728,17.7386913120226,-3.81894985293027,0.00523395878807508,0.0973124305850187,-1.94108032722269,"IF4A1_HUMAN",7,-4.04721989195696,0.00326062446685239,0.0718374263169045,0.533528389912728,"Non-significant",1.14364923531053,"EIF4A1","Eukaryotic initiation factor 4A-I","IF4A1_HUMAN"
-1.40198898395883,15.2048913713785,-4.22936026461044,0.00297220350956194,0.0915582614041545,-1.38326636547886,"KCY_HUMAN",1,-4.0792575192652,0.0031131862995578,0.0718374263169045,1.40198898395883,"Non-significant",1.14364923531053,"CMPK1","UMP-CMP kinase","KCY_HUMAN"
-0.988253737643333,16.5442937392805,-4.2328948353563,0.00295807229160405,0.0915582614041545,-1.37857716873687,"PCBP1_HUMAN",3,-4.14910953822048,0.00281586752873836,0.0718374263169045,0.98825373764333,"Non-significant",1.14364923531053,"PCBP1","Poly(rC)-binding protein 1","PCBP1_HUMAN"
0.328601618858567,20.108097330742,3.15764284727705,0.0136878227386451,0.11881030137144,-2.88916736773271,"POSTN_HUMAN",21,4.10459792472496,0.00300161891951862,0.0718374263169045,-0.328601618858571,"Non-significant",1.14364923531053,"POSTN","Periostin","POSTN_HUMAN"
-1.37384048718189,16.2417791022554,-4.06239033581797,0.00373048703051314,0.0973124305850187,-1.60705134766851,"PP2AA_HUMAN",2,-3.99664574085072,0.00350875504890176,0.0718374263169045,1.3738404871819,"Non-significant",1.14364923531053,"PPP2CA;PPP2CB","Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform","PP2AA_HUMAN"
-0.924871605095429,16.8610277171039,-3.9428997884068,0.00440030807125001,0.0973124305850187,-1.7698831427632,"PSB2_HUMAN",5,-4.04805799390106,0.00325667386860462,0.0718374263169045,0.924871605095433,"Non-significant",1.14364923531053,"PSMB2","Proteasome subunit beta type-2","PSB2_HUMAN"
-0.985544569037675,15.9695901663849,-3.91122884681845,0.00459878937787573,0.0973124305850187,-1.81340789470726,"RL4_HUMAN",4,-3.96625912538519,0.00366747216735378,0.0718374263169045,0.985544569037673,"Non-significant",1.14364923531053,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN"
-1.35530056331401,16.8431544510938,-4.02229982463463,0.00394208900568854,0.0973124305850187,-1.66143758459109,"RS28_HUMAN",2,-3.95572081907257,0.00372429053486256,0.0718374263169045,1.35530056331401,"Non-significant",1.14364923531053,"RPS28","Small ribosomal subunit protein eS28","RS28_HUMAN"
-0.845889969767327,17.9647135117136,-3.7209618972289,0.00601274878239736,0.0973124305850187,-2.07801129185005,"UGDH_HUMAN",18,-4.0083461325342,0.0034496094768163,0.0718374263169045,0.845889969767327,"Non-significant",1.14364923531053,"UGDH","UDP-glucose 6-dehydrogenase","UGDH_HUMAN"
-0.681294898290776,16.6008979693586,-4.20804748247431,0.00305897417133696,0.0915582614041545,-1.41158390303266,"ML12A_HUMAN",3,-3.90269979193376,0.00402475016988309,0.0759452858143157,0.681294898290773,"Non-significant",1.1194991791201,"MYL12A;MYL12B","Myosin regulatory light chain 12B","ML12A_HUMAN"
-2.17295974237831,20.9460464161748,-3.71512286542336,0.0060629158717022,0.0973124305850187,-2.08621405191017,"H4_HUMAN",7,-3.86110715468224,0.00427849454662646,0.0765652859520508,2.17295974237831,"Non-significant",1.1159680911591,"H4C16","Histone H4","H4_HUMAN"
-1.06549059091235,17.0183352163042,-3.78334681218034,0.00550364390628829,0.0973124305850187,-1.99067345337547,"IF5A1_HUMAN",4,-3.85420350785167,0.00432223388438996,0.0765652859520508,1.06549059091235,"Non-significant",1.1159680911591,"EIF5A","Eukaryotic translation initiation factor 5A-1","IF5A1_HUMAN"
-1.46124349463461,15.1858768787411,-3.97073895239537,0.00423343765367042,0.0973124305850187,-1.73175005784556,"PLOD2_HUMAN",1,-3.88017486199852,0.00416011643070145,0.0765652859520508,1.4612434946346,"Non-significant",1.1159680911591,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
-0.648639937033767,17.8658324720184,-3.4580070363349,0.00878224576286495,0.0973124305850187,-2.45195993713065,"ATPB_HUMAN",13,-3.75667794554229,0.0049936039610424,0.0794745784395725,0.648639937033767,"Non-significant",1.09977176705399,"ATP5F1B","ATP synthase subunit beta, mitochondrial","ATPB_HUMAN"
-0.737799305091151,20.4193648857365,-3.43078945923701,0.00913832850832529,0.0973124305850187,-2.49116882681766,"BIP_HUMAN",30,-3.74172176487648,0.00510599358203639,0.0794745784395725,0.737799305091155,"Non-significant",1.09977176705399,"HSPA5","Endoplasmic reticulum chaperone BiP","BIP_HUMAN"
0.4162124006324,16.1725743511691,3.75390845048971,0.00573788034955177,0.0973124305850187,-2.03181760865568,"CAB45_HUMAN",5,3.71529842529612,0.00531116339868119,0.0794745784395725,-0.4162124006324,"Non-significant",1.09977176705399,"SDF4","45 kDa calcium-binding protein","CAB45_HUMAN"
-0.436103586613875,20.4882573810713,-3.12297572149487,0.014417166640028,0.11975441542886,-2.94020015146367,"ENOA_HUMAN",28,-3.66925593850433,0.00568983391241804,0.0794745784395725,0.436103586613878,"Non-significant",1.09977176705399,"ENO1","Alpha-enolase","ENOA_HUMAN"
-1.4204014368819,15.4704037772713,-3.55811363929536,0.00759426185886116,0.0973124305850187,-2.30853279758241,"GSTT1_HUMAN",3,-3.61915637617307,0.00613455847402231,0.0794745784395725,1.4204014368819,"Non-significant",1.09977176705399,"GSTT1","Glutathione S-transferase theta-1","GSTT1_HUMAN"
-1.18513364950345,17.4618710308467,-3.63424100782963,0.00680580270539108,0.0973124305850187,-2.20032411708475,"GTR1_HUMAN",4,-3.71981880567112,0.00527545324203722,0.0794745784395725,1.18513364950345,"Non-significant",1.09977176705399,"SLC2A1","Solute carrier family 2, facilitated glucose transporter member 1","GTR1_HUMAN"
-0.370989889371224,19.4221188773905,-3.08911113042411,0.0151690876135861,0.11975441542886,-2.99014788447616,"HS71A_HUMAN",14,-3.63838753789629,0.00595964607679586,0.0794745784395725,0.370989889371224,"Non-significant",1.09977176705399,"HSPA1A;HSPA1B","Heat shock 70 kDa protein 1A","HS71A_HUMAN"
-0.261209209760231,19.2697892043498,-2.77011504897433,0.0246249371963835,0.155340459984561,-3.46419421379495,"HS90A_HUMAN",16,-3.68667226152666,0.00554333676730326,0.0794745784395725,0.261209209760228,"Non-significant",1.09977176705399,"HSP90AA1","Heat shock protein HSP 90-alpha","HS90A_HUMAN"
-1.87551018394247,17.7873321314106,-3.515793294069,0.0080741850327332,0.0973124305850187,-2.36901368569675,"K1C18_HUMAN",11,-3.6666535567563,0.00571207352271566,0.0794745784395725,1.87551018394247,"Non-significant",1.09977176705399,"KRT18","Keratin, type I cytoskeletal 18","K1C18_HUMAN"
-0.518328795592346,17.8996577603972,-3.76772399160268,0.00562664968523859,0.0973124305850187,-2.01249302659174,"LEG1_HUMAN",4,-3.6301938809341,0.00603351570078986,0.0794745784395725,0.518328795592346,"Non-significant",1.09977176705399,"LGALS1","Galectin-1","LEG1_HUMAN"
-0.745097107724856,17.5057392878275,-3.52352479506213,0.00798415439417741,0.0973124305850187,-2.35794742632866,"NPM_HUMAN",9,-3.73945360295047,0.00512327092188468,0.0794745784395725,0.745097107724852,"Non-significant",1.09977176705399,"NPM1","Nucleophosmin","NPM_HUMAN"
-0.866320569449556,18.2832350592076,-3.45167707097933,0.00886372436361828,0.0973124305850187,-2.46107078710442,"PDIA1_HUMAN",19,-3.69557381032856,0.00547000936902655,0.0794745784395725,0.866320569449559,"Non-significant",1.09977176705399,"P4HB","Protein disulfide-isomerase","PDIA1_HUMAN"
-1.23354910362307,17.2821534237625,-3.56685596285851,0.00749896059317651,0.0973124305850187,-2.29606761280041,"PDIA6_HUMAN",9,-3.73301457064219,0.00517265793743725,0.0794745784395725,1.23354910362306,"Non-significant",1.09977176705399,"PDIA6","Protein disulfide-isomerase A6","PDIA6_HUMAN"
-1.07124487930771,16.5181945854291,-3.61305018421892,0.00701610899611708,0.0973124305850187,-2.23036795038153,"RACK1_HUMAN",5,-3.7246912953462,0.00523724640597774,0.0794745784395725,1.07124487930771,"Non-significant",1.09977176705399,"RACK1","Small ribosomal subunit protein RACK1","RACK1_HUMAN"
0.96918708532321,17.466416873998,3.66823782569014,0.00648233631049703,0.0973124305850187,-2.15225104999232,"RL6_HUMAN",3,3.63912310485135,0.0059530615625409,0.0794745784395725,-0.96918708532321,"Non-significant",1.09977176705399,"RPL6","Large ribosomal subunit protein eL6","RL6_HUMAN"
-2.32319720635148,16.8951407008495,-3.56484579057524,0.00752076041320676,0.0973124305850187,-2.29893292648387,"ROA1_HUMAN",4,-3.68745199503958,0.00553687221022809,0.0794745784395725,2.32319720635148,"Non-significant",1.09977176705399,"HNRNPA1","Heterogeneous nuclear ribonucleoprotein A1","ROA1_HUMAN"
-1.00892308161902,16.1274733430001,-3.80316360889765,0.00535174608375807,0.0973124305850187,-1.96304701573717,"TBCA_HUMAN",2,-3.62792004908137,0.00605418659031089,0.0794745784395725,1.00892308161902,"Non-significant",1.09977176705399,"TBCA","Tubulin-specific chaperone A","TBCA_HUMAN"
-0.676516612969522,17.6354158462682,-3.3508481317315,0.0102755596825581,0.101354384141596,-2.60682986768714,"TKT_HUMAN",16,-3.63731039363455,0.00596930216729292,0.0794745784395725,0.676516612969522,"Non-significant",1.09977176705399,"TKT","Transketolase","TKT_HUMAN"
-2.72078483827449,18.5038188055675,-3.43736112631247,0.00905097183584957,0.0973124305850187,-2.48169376379419,"DHRS2_HUMAN",12,-3.57648540393314,0.00654233478157725,0.0802932014914699,2.72078483827448,"Non-significant",1.09532122532822,"DHRS2","Dehydrogenase/reductase SDR family member 2, mitochondrial","DHRS2_HUMAN"
-0.680648501007028,18.1078184393424,-3.43726663503495,0.00905222160351878,0.0973124305850187,-2.48182996545039,"GSTO1_HUMAN",6,-3.56551667379451,0.00665171628709251,0.0802932014914699,0.680648501007028,"Non-significant",1.09532122532822,"GSTO1","Glutathione S-transferase omega-1","GSTO1_HUMAN"
0.185092033341213,20.4190631301883,2.21904207404586,0.0577340230315006,0.236382698072371,-4.28362168293319,"HPT_HUMAN",24,3.59463722885806,0.00636547549752589,0.0802932014914699,-0.185092033341217,"Non-significant",1.09532122532822,"HP","Haptoglobin","HPT_HUMAN"
-1.15894365714033,18.7818451417563,-3.35424909780526,0.0102242433164011,0.101354384141596,-2.60189451998221,"CH60_HUMAN",23,-3.54257590610603,0.0068867740101154,0.0802932014914699,1.15894365714033,"Non-significant",1.09532122532822,"HSPD1","60 kDa heat shock protein, mitochondrial","CH60_HUMAN"
-0.723519672283956,19.6444171320386,-3.29305464809907,0.0111905160147074,0.108240634233687,-2.69088949465924,"IDHC_HUMAN",15,-3.5440231539372,0.00687168905703668,0.0802932014914699,0.723519672283956,"Non-significant",1.09532122532822,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","IDHC_HUMAN"
-0.241323813203039,24.6998447856986,-2.44081534617156,0.040927188438715,0.19957752564497,-3.95567829179264,"ITIH2_HUMAN",53,-3.53937501623944,0.00692026175730929,0.0802932014914699,0.241323813203035,"Non-significant",1.09532122532822,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
0.675356371383334,18.3391114211776,3.74812416370013,0.00578514745252988,0.0973124305850187,-2.03991650444932,"ROA2_HUMAN",3,3.54576065065765,0.00685362482420708,0.0802932014914699,-0.675356371383327,"Non-significant",1.09532122532822,"HNRNPA2B1","Heterogeneous nuclear ribonucleoproteins A2/B1","ROA2_HUMAN"
-0.496185677136673,18.087437875942,-3.51138008980667,0.00812605884816676,0.0973124305850187,-2.37533377255218,"TBB4B_HUMAN",5,-3.53770737906454,0.0069377766265671,0.0802932014914699,0.496185677136676,"Non-significant",1.09532122532822,"TUBB4B","Tubulin beta-4B chain","TBB4B_HUMAN"
-1.29860302853529,19.342151571881,-3.42511031407768,0.00921454154267569,0.0973124305850187,-2.49936116605132,"GTR3_HUMAN",3,-3.47634102981677,0.00761592236281881,0.0808793325891125,1.29860302853529,"Non-significant",1.09216244117153,"SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","GTR3_HUMAN"
-1.41702046323064,16.8590972006273,-3.35923709511217,0.0101494706295106,0.101354384141596,-2.59465845560833,"HNRPK_HUMAN",7,-3.49497234997285,0.0074029391681462,0.0808793325891125,1.41702046323064,"Non-significant",1.09216244117153,"HNRNPK","Heterogeneous nuclear ribonucleoprotein K","HNRPK_HUMAN"
-0.617417805580565,15.863449529635,-4.82302460579761,0.00136986842369489,0.0709286921769643,-0.624405357779721,"HYAS1_HUMAN",1,-3.48654895960176,0.00749844310876866,0.0808793325891125,0.617417805580567,"Non-significant",1.09216244117153,"HAS1","Hyaluronan synthase 1","HYAS1_HUMAN"
-0.466548377163871,19.7843835602026,-3.04388057098316,0.0162380316160183,0.122561838632207,-3.05699845589923,"PGK1_HUMAN",29,-3.49720847447786,0.00737780197089068,0.0808793325891125,0.466548377163868,"Non-significant",1.09216244117153,"PGK1","Phosphoglycerate kinase 1","PGK1_HUMAN"
0.698439211470955,17.1595068062614,3.48605819961253,0.00843062973528475,0.0973124305850187,-2.41164391189266,"PRSS8_HUMAN",4,3.48898305413695,0.00747071285394186,0.0808793325891125,-0.698439211470948,"Non-significant",1.09216244117153,"PRSS8","Prostasin","PRSS8_HUMAN"
-0.750441377855367,15.5204285733705,-3.59183584099751,0.00723360616473875,0.0973124305850187,-2.26050511660218,"VIME_HUMAN",3,-3.47421145750935,0.00764067427685164,0.0808793325891125,0.750441377855369,"Non-significant",1.09216244117153,"VIM","Vimentin","VIME_HUMAN"
0.226818953710911,19.7475355608252,2.34876015346232,0.0472082840308392,0.221921517715561,-4.09234280651073,"VINC_HUMAN",51,3.47914110692103,0.00758350563457635,0.0808793325891125,-0.226818953710911,"Non-significant",1.09216244117153,"VCL","Vinculin","VINC_HUMAN"
-0.824055845313715,20.5559461701093,-3.2256497592128,0.0123674440619051,0.112045171313242,-2.78936696710401,"G3P_HUMAN",20,-3.45194686078333,0.00790458452860916,0.081680706795628,0.824055845313715,"Non-significant",1.08788051288842,"GAPDH","Glyceraldehyde-3-phosphate dehydrogenase","G3P_HUMAN"
-1.51178516663957,14.7440690754545,-3.44016721679685,0.00901394104131338,0.0973124305850187,-2.47764949225618,"RS19_HUMAN",2,-3.45703254133268,0.00784346811252632,0.081680706795628,1.51178516663957,"Non-significant",1.08788051288842,"RPS19","Small ribosomal subunit protein eS19","RS19_HUMAN"
0.293375250820915,19.1124159717257,2.91313239422961,0.0197938985236938,0.136856447588885,-3.2510140538876,"ISM2_HUMAN",10,3.44311812548002,0.00801187553765322,0.0818153878433294,-0.293375250820908,"Non-significant",1.08716500651265,"ISM2","Isthmin-2","ISM2_HUMAN"
-0.688898816365469,17.3919436001442,-3.21808648213762,0.0125074222642342,0.112045171313242,-2.80044479370571,"AL1A1_HUMAN",10,-3.42852201956919,0.00819262744758028,0.0819759008382547,0.688898816365469,"Non-significant",1.0863138021434,"ALDH1A1","Aldehyde dehydrogenase 1A1","AL1A1_HUMAN"
-0.650601536850505,17.8092493162285,-3.13339201089101,0.0141938300474434,0.11975441542886,-2.92485579579431,"EF2_HUMAN",16,-3.39263531783955,0.00865550223352443,0.0819759008382547,0.650601536850505,"Non-significant",1.0863138021434,"EEF2","Elongation factor 2","EF2_HUMAN"
0.37224586900853,19.7582821971653,3.0988384806443,0.0149489847353423,0.11975441542886,-2.97579134636124,"HGFA_HUMAN",8,3.39014020717317,0.00868868995059843,0.0819759008382547,-0.37224586900853,"Non-significant",1.0863138021434,"HGFAC","Hepatocyte growth factor activator","HGFA_HUMAN"
-0.978366118006946,18.6239120635899,-3.26493648609705,0.0116664318333899,0.1100702481672,-2.73191411326784,"PRDX3_HUMAN",8,-3.41676263637483,0.008341368042036,0.0819759008382547,0.978366118006949,"Non-significant",1.0863138021434,"PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial","PRDX3_HUMAN"
-0.673151922762507,16.3632513087421,-3.9313837846072,0.00447139219847596,0.0973124305850187,-1.78569180952423,"RS24_HUMAN",2,-3.3982313131814,0.00858155255622629,0.0819759008382547,0.673151922762504,"Non-significant",1.0863138021434,"RPS24","Small ribosomal subunit protein eS24","RS24_HUMAN"
