"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CF_vs_CFM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.89295992842445,16.8769835554394,3.43769895872524,0.00911400057298834,0.232675073451585,-2.35212718947782,"PSB2_HUMAN",5,3.57545323142823,0.00619380113206491,0.177941263832241,-0.892959928424446,"Non-significant",0.749723329169467,"PSMB2","Proteasome subunit beta type-2","PSB2_HUMAN"
-0.274686715357216,20.7811448746445,-2.84397450644634,0.022103713095529,0.280823115664449,-3.18467583562906,"TSP4_HUMAN",13,-3.50236291662186,0.00693557769744596,0.182426710344942,0.27468671535722,"Non-significant",0.73891157332039,"THBS4","Thrombospondin-4","TSP4_HUMAN"
0.262296185482718,17.503307109582,2.99020041417981,0.0177078769340971,0.280823115664449,-2.97652226085145,"PCYOX_HUMAN",9,3.46685082509453,0.00732912214013095,0.187108176989225,-0.262296185482718,"Non-significant",0.727907232576417,"PCYOX1","Prenylcysteine oxidase 1","PCYOX_HUMAN"
-0.575176509873195,17.8104105564052,-4.75549742060572,0.00151231758330635,0.124850959344955,-0.687488960236478,"F13B_HUMAN",1,-3.41155676716135,0.00798916303789724,0.195242628854788,0.575176509873195,"Non-significant",0.709425353394938,"F13B","Coagulation factor XIII B chain","F13B_HUMAN"
0.218768838323165,24.7111222731385,2.46025222304949,0.0398553983512732,0.314905233787397,-3.73490672385343,"ITIH2_HUMAN",53,3.39128723836122,0.00824646062373866,0.195242628854788,-0.218768838323157,"Non-significant",0.709425353394938,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
-0.802563121419441,15.3394686734878,-3.75144526081404,0.00580896698278869,0.189157654257238,-1.92985718042027,"SERPH_HUMAN",1,-3.3854192976929,0.00832255445579164,0.195242628854788,0.802563121419441,"Non-significant",0.709425353394938,"SERPINH1","Serpin H1","SERPH_HUMAN"
0.806718470757229,22.8201904650596,2.953803824871,0.0187091421272791,0.280823115664449,-3.02819043853298,"ALBU_HUMAN",57,3.19741698761012,0.0111922299713923,0.195784289164924,-0.806718470757225,"Non-significant",0.708222161372183,"ALB;cRAP-ALB","Albumin","ALBU_HUMAN"
0.768707653126192,17.6797151850537,3.60958361814546,0.00710913389247948,0.218561586721814,-2.11898447851779,"ANGL8_HUMAN",1,3.25333207584124,0.0102443244150634,0.195784289164924,-0.768707653126192,"Non-significant",0.708222161372183,"ANGPTL8","Angiopoietin-like protein 8","ANGL8_HUMAN"
-0.338048315331751,19.9107654977096,-2.79171161114971,0.023937760690681,0.280823115664449,-3.25939298896879,"CATB_HUMAN",15,-3.26674966711933,0.0100295443923444,0.195784289164924,0.338048315331747,"Non-significant",0.708222161372183,"CTSB","Cathepsin B","CATB_HUMAN"
0.895807243455021,16.5736494004205,3.28475036044196,0.011405931430798,0.251268423844922,-2.56295779009833,"CYC_HUMAN",2,3.18574378375255,0.0114013739881904,0.195784289164924,-0.895807243455025,"Non-significant",0.708222161372183,"CYCS;cRAP-CYCS","Cytochrome c","CYC_HUMAN"
0.187746426510472,20.8730600829836,2.32766079702717,0.0489332721869928,0.321101655317097,-3.9246369543948,"FA10_HUMAN",17,3.27214295865791,0.00994453842021092,0.195784289164924,-0.187746426510468,"Non-significant",0.708222161372183,"F10","Coagulation factor X","FA10_HUMAN"
0.439589671541889,16.6850608347769,3.39793441341786,0.00965856045741607,0.232878624362143,-2.40664886732389,"GSHR_HUMAN",4,3.19013133228301,0.0113222919514506,0.195784289164924,-0.439589671541892,"Non-significant",0.708222161372183,"GSR","Glutathione reductase, mitochondrial","GSHR_HUMAN"
-0.616192103139042,16.1895449122618,-3.34481979683509,0.0104403566081876,0.244925122592076,-2.47979921745159,"GSTA3_HUMAN",4,-3.32561983705336,0.00914120526056148,0.195784289164924,0.616192103139042,"Non-significant",0.708222161372183,"GSTA3","Glutathione S-transferase A3","GSTA3_HUMAN"
-0.33146660361091,17.0576441924871,-3.82538213484509,0.00523445543904366,0.189157654257238,-1.83253150590988,"LEG3_HUMAN",4,-3.19597495056106,0.011217849161157,0.195784289164924,0.331466603610913,"Non-significant",0.708222161372183,"LGALS3","Galectin-3","LEG3_HUMAN"
0.563748223341271,17.3733714232323,3.16034828235371,0.0137180844271058,0.267416837258975,-2.73653043711297,"MDHC_HUMAN",6,3.29194562049973,0.0096388041477304,0.195784289164924,-0.563748223341271,"Non-significant",0.708222161372183,"MDH1","Malate dehydrogenase, cytoplasmic","MDHC_HUMAN"
-1.55639175438925,14.63952624201,-3.10473843857709,0.0149066503800176,0.27212824318251,-2.81466344608376,"NDKB_HUMAN",1,-3.18012673603766,0.0115034547781234,0.195784289164924,1.55639175438925,"Non-significant",0.708222161372183,"NME2","Nucleoside diphosphate kinase B","NDKB_HUMAN"
0.574001085906685,15.3033001120231,3.92847154745366,0.00453295977866923,0.181279157698276,-1.69830583860423,"NHRF1_HUMAN",2,3.22023209740339,0.0107948900027216,0.195784289164924,-0.574001085906682,"Non-significant",0.708222161372183,"NHERF1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1","NHRF1_HUMAN"
0.284259643946474,17.7361580197167,2.92014697060601,0.019687602490474,0.280823115664449,-3.07605853461139,"NPM_HUMAN",9,3.32402879630077,0.00916410183909653,0.195784289164924,-0.284259643946463,"Non-significant",0.708222161372183,"NPM1","Nucleophosmin","NPM_HUMAN"
-0.423496388127244,16.8118719349734,-2.99735678308235,0.0175176743252667,0.280823115664449,-2.96637560863158,"PAI1_HUMAN",8,-3.23018134527359,0.0106262364431727,0.195784289164924,0.423496388127248,"Non-significant",0.708222161372183,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
-0.237604877517942,22.2073045027786,-2.74885730210312,0.025558785872686,0.280823115664449,-3.32075449321553,"THBG_HUMAN",10,-3.31569038046361,0.00928508221978466,0.195784289164924,0.237604877517942,"Non-significant",0.708222161372183,"SERPINA7","Thyroxine-binding globulin","THBG_HUMAN"
0.340921239696769,19.667960285446,2.89768584631793,0.0203700987979793,0.280823115664449,-3.10804806195496,"CALM1_HUMAN",8,3.14786171052969,0.0121084819801727,0.201103265254085,-0.340921239696769,"Non-significant",0.696580877835289,"CALM1;CALM2;CALM3","Calmodulin-1","CALM1_HUMAN"
-0.213580059668431,18.8513577229659,-2.42679508284112,0.0419719626778955,0.314905233787397,-3.78286221156442,"EST1_HUMAN",14,-3.13905218096031,0.0122793468415513,0.201103265254085,0.213580059668434,"Non-significant",0.696580877835289,"CES1","Liver carboxylesterase 1","EST1_HUMAN"
0.730336895543219,14.9662563042041,3.40210199561902,0.00959990076442599,0.232878624362143,-2.40092475944227,"UFM1_HUMAN",1,3.07304758338742,0.0136416852265298,0.219277458826442,-0.730336895543221,"Non-significant",0.659006010412961,"UFM1","Ubiquitin-fold modifier 1","UFM1_HUMAN"
0.4201433417294,17.0053001642689,3.24156555020933,0.0121581495408833,0.251268423844922,-2.62301156157543,"ADHX_HUMAN",4,3.04453760733458,0.0142776116503976,0.225326671137183,-0.420143341729407,"Non-significant",0.647187399300801,"ADH5","Alcohol dehydrogenase class-3","ADHX_HUMAN"
-0.192882762473147,20.0207874670222,-2.2794418479247,0.0527272238228623,0.321101655317097,-3.99335927889212,"A1AG1_HUMAN",11,-2.8529162044372,0.0194247859358866,0.226898191207948,0.192882762473147,"Non-significant",0.644168966219684,"ORM1","Alpha-1-acid glycoprotein 1","A1AG1_HUMAN"
0.833228229038895,23.7412064767982,2.65190889489409,0.029657068169049,0.292282283659159,-3.45979883780425,"ANT3_HUMAN",33,2.85512980506079,0.0193555497675161,0.226898191207948,-0.833228229038898,"Non-significant",0.644168966219684,"SERPINC1;cRAP-SERPINC1","Antithrombin-III","ANT3_HUMAN"
0.65139477694521,19.3590961569328,3.16244293988368,0.0136753096520758,0.267416837258975,-2.73359364738457,"AOC3_HUMAN",2,2.89656759671778,0.0181050983061607,0.226898191207948,-0.65139477694521,"Non-significant",0.644168966219684,"AOC3","Amine oxidase [copper-containing] 3","AOC3_HUMAN"
0.326938225333208,18.0266833278687,2.47530041669493,0.0389389708525797,0.314905233787397,-3.7133250401264,"ATPB_HUMAN",13,2.82530260220015,0.0203100710423961,0.226898191207948,-0.326938225333212,"Non-significant",0.644168966219684,"ATP5F1B","ATP synthase subunit beta, mitochondrial","ATPB_HUMAN"
0.167728363796492,24.5279174831527,2.11361768347017,0.0681505819978366,0.33174439920564,-4.22790437643656,"CO3_HUMAN",142,2.82955625558278,0.0201710579218305,0.226898191207948,-0.167728363796492,"Non-significant",0.644168966219684,"C3","Complement C3","CO3_HUMAN"
-0.166462812130845,22.0488114252064,-2.01009461961808,0.07994999319864,0.350487848971816,-4.37239580051447,"CO4A_HUMAN",62,-2.91184344344373,0.0176652856379491,0.226898191207948,0.166462812130849,"Non-significant",0.644168966219684,"C4A","Complement C4-A","CO4A_HUMAN"
0.466131409911881,17.9019284918614,2.74992736903482,0.0255169593851574,0.280823115664449,-3.3192213993402,"CO6A3_HUMAN",8,2.94742278786789,0.0166829202037496,0.226898191207948,-0.466131409911885,"Non-significant",0.644168966219684,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN"
0.494171114956707,17.3578891620372,2.8065699813276,0.0234008497414291,0.280823115664449,-3.23813682087157,"DCXR_HUMAN",5,2.86054136926579,0.0191873502558334,0.226898191207948,-0.494171114956711,"Non-significant",0.644168966219684,"DCXR","L-xylulose reductase","DCXR_HUMAN"
0.30005592959148,26.2083175427402,3.30728330666495,0.0110331033012207,0.251268423844922,-2.53171158188699,"HBE_HUMAN",4,2.81009644557428,0.0208150750002157,0.226898191207948,-0.30005592959148,"Non-significant",0.644168966219684,"HBE1","Hemoglobin subunit epsilon","HBE_HUMAN"
0.183068880461288,21.7777425684839,2.12319049992197,0.0671499110946511,0.330805550995003,-4.2144576133629,"HEP2_HUMAN",26,2.96150200918847,0.0163098502532817,0.226898191207948,-0.183068880461285,"Non-significant",0.644168966219684,"SERPIND1","Heparin cofactor 2","HEP2_HUMAN"
0.831571988688138,15.3412293464481,2.90676737323244,0.0200912338962697,0.280823115664449,-3.09510987189339,"HLAA_HUMAN",2,2.84009242287654,0.0198308990267689,0.226898191207948,-0.831571988688134,"Non-significant",0.644168966219684,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN"
0.280870273515685,17.2027073810155,2.42615855161834,0.04201331429616,0.314905233787397,-3.78377415618398,"LAMA5_HUMAN",41,2.95392607359229,0.0165095182068819,0.226898191207948,-0.280870273515688,"Non-significant",0.644168966219684,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
-0.457974725228141,18.8396765246797,-3.08465416096592,0.015362078244174,0.27212824318251,-2.8429582395697,"OMD_HUMAN",3,-2.80721290839782,0.0209122756873685,0.226898191207948,0.457974725228141,"Non-significant",0.644168966219684,"OMD","Osteomodulin","OMD_HUMAN"
1.02668767182424,16.9245662465065,2.81135382705739,0.023230648295129,0.280823115664449,-3.23129539562869,"PCDGK_HUMAN",2,2.82921597488656,0.0201821427271293,0.226898191207948,-1.02668767182425,"Non-significant",0.644168966219684,"PCDHGC3","Protocadherin gamma-C3","PCDGK_HUMAN"
0.83461282439268,15.7089881042786,2.875638517145,0.0210639700746249,0.280823115664449,-3.13948063473575,"PCSK6_HUMAN",2,2.81562533792916,0.0206299905232058,0.226898191207948,-0.834612824392684,"Non-significant",0.644168966219684,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN"
0.787841475207415,17.5050072379704,2.69818709125148,0.0276224875013397,0.292282283659159,-3.39339465631799,"PDIA6_HUMAN",9,2.878565250107,0.0186378548488332,0.226898191207948,-0.787841475207411,"Non-significant",0.644168966219684,"PDIA6","Protein disulfide-isomerase A6","PDIA6_HUMAN"
0.633686119267786,16.4514921248143,3.24386217569818,0.0121168556596234,0.251268423844922,-2.61981231332081,"PLVAP_HUMAN",1,2.85066014512473,0.0194956108804232,0.226898191207948,-0.633686119267786,"Non-significant",0.644168966219684,"PLVAP","Plasmalemma vesicle-associated protein","PLVAP_HUMAN"
-0.238825604735066,20.0632093236803,-2.37704399154484,0.0453311823202568,0.321101655317097,-3.85408226265773,"POSTN_HUMAN",21,-3.00545565256809,0.0151994565460053,0.226898191207948,0.238825604735062,"Non-significant",0.644168966219684,"POSTN","Periostin","POSTN_HUMAN"
0.429139593664342,16.7141295490141,4.23057696967797,0.00300016072033369,0.157766124897767,-1.31522171175198,"PP2AA_HUMAN",2,2.89933539635495,0.0180245843267641,0.226898191207948,-0.429139593664345,"Non-significant",0.644168966219684,"PPP2CA;PPP2CB","Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform","PP2AA_HUMAN"
0.938586740674985,17.0515113624133,2.87523367940879,0.0210769382409453,0.280823115664449,-3.14005809417527,"RS28_HUMAN",2,2.85895215870656,0.0192365895679646,0.226898191207948,-0.938586740674985,"Non-significant",0.644168966219684,"RPS28","Small ribosomal subunit protein eS28","RS28_HUMAN"
1.24558384482453,15.2106532302594,2.96319870962118,0.0184451635902483,0.280823115664449,-3.0148436706405,"RS9_HUMAN",2,3.01801075415361,0.0148968020046822,0.226898191207948,-1.24558384482453,"Non-significant",0.644168966219684,"RPS9","Small ribosomal subunit protein uS4","RS9_HUMAN"
0.734985924379274,16.0067462806507,3.15326502368601,0.0138637761251773,0.267416837258975,-2.74646486528249,"SERB_HUMAN",2,2.97124852435907,0.0160566232127562,0.226898191207948,-0.73498592437927,"Non-significant",0.644168966219684,"PSPH","Phosphoserine phosphatase","SERB_HUMAN"
0.161769746514601,19.7177671070669,2.01519838971346,0.0793242096555338,0.349509715639611,-4.36531551401583,"TBB5_HUMAN",17,2.84331134122657,0.019728150561916,0.226898191207948,-0.161769746514604,"Non-significant",0.644168966219684,"TUBB","Tubulin beta chain","TBB5_HUMAN"
1.18529895797302,15.215717239569,2.84621586448001,0.0220283923421386,0.280823115664449,-3.18147474025147,"UBP5_HUMAN",2,2.89682579787494,0.0180975717838768,0.226898191207948,-1.18529895797302,"Non-significant",0.644168966219684,"USP5","Ubiquitin carboxyl-terminal hydrolase 5","UBP5_HUMAN"
1.01013035493331,14.8767478618957,2.85730169439571,0.0216597483305962,0.280823115664449,-3.16564624305044,"VASP_HUMAN",1,2.83612117853765,0.0199584162310248,0.226898191207948,-1.01013035493331,"Non-significant",0.644168966219684,"VASP","Vasodilator-stimulated phosphoprotein","VASP_HUMAN"
-0.383027292788295,20.2964628656109,-2.56549732595509,0.033877231976897,0.312823801659006,-3.58386473607448,"FMOD_HUMAN",9,-2.79775427586171,0.0212343796817239,0.227548661280696,0.383027292788292,"Non-significant",0.64292571520095,"FMOD","Fibromodulin","FMOD_HUMAN"
0.241193803739726,24.6411736442578,2.23074849976725,0.0568565882159445,0.321101655317097,-4.06255119891429,"A1AT_HUMAN",46,2.78191789406032,0.0217850460497811,0.230602682575732,-0.241193803739716,"Non-significant",0.637135644911825,"SERPINA1","Alpha-1-antitrypsin","A1AT_HUMAN"
-0.135371942232666,20.0069515478064,-1.80176706364434,0.109975399366144,0.411459683835399,-4.65661015080083,"MA1A1_HUMAN",20,-2.77420368730847,0.0220585381123315,0.230684470861491,0.13537194223267,"Non-significant",0.636981640182681,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
0.461847112156834,15.710505758708,3.01568867564598,0.0170401191457805,0.280823115664449,-2.94040316993289,"RL11_HUMAN",3,2.76628268952435,0.0223430032043629,0.230877699778417,-0.461847112156834,"Non-significant",0.63661801308061,"RPL11","Large ribosomal subunit protein uL5","RL11_HUMAN"
0.109526425310641,22.470715483178,1.54326227178286,0.162062416381033,0.456742286950171,-4.99192632635429,"APOE_HUMAN",29,2.704348179738,0.0246999475845229,0.247756444637464,-0.109526425310641,"Non-significant",0.605975039833257,"APOE","Apolipoprotein E","APOE_HUMAN"
0.592369350742203,16.8905955110071,2.55254345829158,0.0345608275883313,0.313558681384682,-3.60246424663235,"COIA1_HUMAN",7,2.70103992182177,0.0248327312021422,0.247756444637464,-0.592369350742203,"Non-significant",0.605975039833257,"COL18A1","Collagen alpha-1(XVIII) chain","COIA1_HUMAN"
-1.27641642710603,16.8838555748168,-2.63485353933206,0.030445141551721,0.292282283659159,-3.48428137503833,"RLA1_HUMAN",2,-2.70871670513772,0.0245257113051443,0.247756444637464,1.27641642710603,"Non-significant",0.605975039833257,"RPLP1","Large ribosomal subunit protein P1","RLA1_HUMAN"
0.58597706590276,15.7664921451376,3.09093401611251,0.0152181295671029,0.27212824318251,-2.83410696553803,"RBMX_HUMAN",1,2.69052337914227,0.025259664058269,0.249152140938381,-0.58597706590276,"Non-significant",0.603535376629669,"RBMX;RBMXL1;RBMXL2;RBMXL3","RNA-binding motif protein, X-linked-like-2","RBMX_HUMAN"
0.848968827230966,15.6636092009132,2.68719189196171,0.0280925145542915,0.292282283659159,-3.40916722998847,"AACT_HUMAN",2,2.66136867153326,0.0264825610589921,0.249340165721743,-0.848968827230962,"Non-significant",0.603207756208424,"SERPINA3","Alpha-1-antichymotrypsin","AACT_HUMAN"
0.126571204950277,18.9296205946314,1.66157422841059,0.135899659820946,0.433922576104589,-4.84131013431967,"AGRIN_HUMAN",47,2.65825904029336,0.0266164848606582,0.249340165721743,-0.126571204950277,"Non-significant",0.603207756208424,"AGRN","Agrin","AGRIN_HUMAN"
1.20788128742523,22.624794728478,2.63190712466772,0.0305834454016088,0.292282283659159,-3.4885112733259,"HBB_HUMAN",1,2.67925830277731,0.0257252469490674,0.249340165721743,-1.20788128742523,"Non-significant",0.603207756208424,"HBB;cRAP-HBB","Hemoglobin subunit beta","HBB_HUMAN"
0.695727526601042,15.5580221000574,2.85018068574633,0.0218958057993323,0.280823115664449,-3.17581290226119,"KCY_HUMAN",1,2.6577818294974,0.0266370976874956,0.249340165721743,-0.69572752660104,"Non-significant",0.603207756208424,"CMPK1","UMP-CMP kinase","KCY_HUMAN"
0.410338977533758,16.8486475363161,2.63209749639981,0.0305744899846763,0.292282283659159,-3.48823797092756,"RACK1_HUMAN",5,2.65598126033371,0.026715017755901,0.249340165721743,-0.410338977533762,"Non-significant",0.603207756208424,"RACK1","Small ribosomal subunit protein RACK1","RACK1_HUMAN"
