"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_CTRL.myr","Diff_Abund","negLog10_sca_adjPval","Genes"
-0.24036114897282,20.735258213663,-6.84095473677715,0.000180725688694428,0.0275955311041904,1.35054780190757,"SARDH",38,-8.55275430588944,1.99442948013728e-05,0.00552927872943288,0.240361148972827,"Non-significant",2.25733151684305,"SARDH"
-0.463501118447674,23.4779906526185,-7.90518778002261,6.89767718229723e-05,0.0269878393038264,2.25016416382501,"SULT2A1",22,-8.74161913163476,1.68820120708035e-05,0.00552927872943288,0.463501118447674,"Up in CTRL.myr",2.25733151684305,"SULT2A1"
0.566167098252524,16.627819517911,8.63034656766537,3.79251221799008e-05,0.0242531156340465,2.79026080563876,"TNC",9,9.07761207606193,1.26403623440698e-05,0.00552927872943288,-0.566167098252524,"Up in CTRL",2.25733151684305,"TNC"
-0.296053692896297,21.8115105828857,-6.93473187051812,0.00016527345019074,0.0275955311041904,1.43540846340973,"ACOT1",36,-8.15837258398017,2.85285208605878e-05,0.00634573533577248,0.296053692896301,"Non-significant",2.19751804515879,"ACOT1"
-0.174699294410569,22.8965370249923,-5.96977720510596,0.000434369625034523,0.0290921384156104,0.50525934124846,"ACADM",25,-7.86142706337152,3.77007629526742e-05,0.00685398909195243,0.174699294410576,"Non-significant",2.16405659108045,"ACADM"
-0.35608748758213,19.6818720130238,-6.99005894024576,0.000156851533871583,0.0275955311041904,1.4849439540226,"ACSL5",26,-7.8907215841523,3.6664601341734e-05,0.00685398909195243,0.356087487582126,"Non-significant",2.16405659108045,"ACSL5"
-0.300269870901396,22.6984859601653,-6.82330843595806,0.000183810009972372,0.0275955311041904,1.33445169903944,"ACSM2B",32,-7.94684391330574,3.47662802178631e-05,0.00685398909195243,0.300269870901403,"Non-significant",2.16405659108045,"ACSM2B"
-0.348280677504125,18.3463553096405,-8.47097353241707,4.3095026756858e-05,0.0244971285431206,2.67619340852313,"DNASE2",6,-7.97011539263256,3.40112079619657e-05,0.00685398909195243,0.348280677504125,"Non-significant",2.16405659108045,"DNASE2"
-0.440917346349849,22.9486311834044,-7.169064019551,0.000132718506911621,0.0275955311041904,1.6425560744848,"HMGCS2",27,-7.93329196650485,3.52145138916706e-05,0.00685398909195243,0.440917346349849,"Up in CTRL.myr",2.16405659108045,"HMGCS2"
-0.211866043809067,22.6628531760171,-6.20249750825509,0.000340717634877701,0.0284886440583835,0.741487195212589,"LAP3",34,-7.80266093844669,3.98783149422375e-05,0.00685398909195243,0.211866043809074,"Non-significant",2.16405659108045,"LAP3"
-0.199032982775098,19.2996212345845,-6.2840763493101,0.000313392486319365,0.028397274896423,0.822450128820781,"TXNRD2",21,-7.79450156624881,4.01914919387359e-05,0.00685398909195243,0.199032982775098,"Non-significant",2.16405659108045,"TXNRD2"
-0.272601692218696,18.8737141556359,-6.67203130160634,0.00021279753003908,0.0275955311041904,1.194782941403,"ACSM3",21,-7.72551208028916,4.29507755475545e-05,0.00686675524066527,0.2726016922187,"Non-significant",2.16324843236739,"ACSM3"
0.463322638817456,17.1427377608587,7.05352394951191,0.000147775420762266,0.0275955311041904,1.54128550002019,"IGF2R",26,7.75725381226311,4.16560837519577e-05,0.00686675524066527,-0.463322638817449,"Up in CTRL",2.16324843236739,"IGF2R"
-0.241500938733804,18.7686058304939,-6.58422356160118,0.000231940546810044,0.0275955311041904,1.11231430827803,"DHTKD1",17,-7.63282141518747,4.69928783368605e-05,0.00728532016882964,0.2415009387338,"Non-significant",2.13755135748348,"DHTKD1"
-0.177161212980174,19.5036596055168,-5.97105270100356,0.000433784105860793,0.0290921384156104,0.506575604862571,"BCKDHA",17,-7.31162931717914,6.460674230108e-05,0.00794362236037952,0.177161212980174,"Non-significant",2.0999814103714,"BCKDHA"
-0.230789075054986,22.3844289843547,-6.0349041610856,0.000405563059288239,0.0290921384156104,0.572162218313703,"CAT",49,-7.36492386263725,6.1238185090399e-05,0.00794362236037952,0.230789075054975,"Non-significant",2.0999814103714,"CAT"
-0.240045227621952,20.9342642032091,-6.0922209412164,0.000381958848340568,0.0290921384156104,0.630528738174609,"DMGDH",45,-7.35667821357486,6.17464513337327e-05,0.00794362236037952,0.240045227621952,"Non-significant",2.0999814103714,"DMGDH"
-0.172904830005567,20.3140114933495,-5.84694065288605,0.000495091853586583,0.0290921384156104,0.377367057728084,"ECI2",19,-7.32699389683894,6.3615101924286e-05,0.00794362236037952,0.172904830005574,"Non-significant",2.0999814103714,"ECI2"
-0.197294136465374,23.9386247338527,-5.78481061832049,0.000529346608539221,0.0290921384156104,0.311821816509151,"IDH2",37,-7.31225068234148,6.45663098345123e-05,0.00794362236037952,0.197294136465374,"Non-significant",2.0999814103714,"IDH2"
-0.201066792732497,19.9511987918722,-6.1896732228422,0.000345249400238424,0.0284886440583835,0.728673453238777,"LDHD",17,-7.37735035272223,6.04809050940297e-05,0.00794362236037952,0.201066792732501,"Non-significant",2.0999814103714,"LDHD"
-0.268072931192652,17.7697811161507,-6.6090339381207,0.000226343996358307,0.0275955311041904,1.13572136144836,"MAN2B2",13,-7.30235622738761,6.52134752024902e-05,0.00794362236037952,0.268072931192648,"Non-significant",2.0999814103714,"MAN2B2"
-0.400313978471679,17.9417838212632,-7.45526636862292,0.000102280753839853,0.027540438770773,1.88635186006737,"SCPEP1",6,-7.34376314983272,6.25519194820412e-05,0.00794362236037952,0.400313978471676,"Up in CTRL.myr",2.0999814103714,"SCPEP1"
-0.3056408794791,19.0285693789167,-6.64565125599028,0.00021835696260059,0.0275955311041904,1.17011585509583,"SLC27A5",19,-7.49850432607158,5.36156143416516e-05,0.00794362236037952,0.3056408794791,"Non-significant",2.0999814103714,"SLC27A5"
0.447149315519248,19.5031664789807,6.81220000682424,0.000185781695954667,0.0275955311041904,1.32429826209708,"SQSTM1",11,7.26641194801541,6.76253730778471e-05,0.00804584671316897,-0.447149315519248,"Up in CTRL",2.09442824572188,"SQSTM1"
-0.394088304641279,18.9085626206448,-6.27375958262986,0.000316709622235215,0.028397274896423,0.812263444754318,"ACACB",61,-6.97678673768276,9.10707657553034e-05,0.00804742365400962,0.394088304641279,"Up in CTRL.myr",2.09434313477899,"ACACB"
-0.135436062606502,23.2770696746135,-4.93168429020731,0.00139649411751623,0.0330928099254286,-0.648731212180722,"ACSL1",44,-7.18988876287482,7.30945220891569e-05,0.00804742365400962,0.135436062606502,"Non-significant",2.09434313477899,"ACSL1"
0.618818839881779,17.1026779341954,6.46639521123551,0.000260711814948675,0.028397274896423,1.00000723682408,"AGRN",28,6.97546255917198,9.11966927058549e-05,0.00804742365400962,-0.618818839881776,"Up in CTRL",2.09434313477899,"AGRN"
-0.260251194706129,22.1873749569836,-6.1933270424326,0.000343951448604447,0.0284886440583835,0.732326666654118,"AKR1C4",16,-6.97853653049747,9.0904657263057e-05,0.00804742365400962,0.260251194706125,"Non-significant",2.09434313477899,"AKR1C4"
-0.184938523389494,23.1809471757435,-5.5247586914415,0.000704171234688265,0.0294004035845053,0.0311091042074407,"ALDH4A1",40,-7.06407500550052,8.31773928164699e-05,0.00804742365400962,0.184938523389501,"Non-significant",2.09434313477899,"ALDH4A1"
-0.378567012290731,23.5031686271156,-6.37703685849895,0.000285185821938918,0.028397274896423,0.913562426269115,"ARG1",23,-7.05294368496859,8.41407298869667e-05,0.00804742365400962,0.378567012290727,"Non-significant",2.09434313477899,"ARG1"
0.402884646011401,20.4017470450925,7.49111072263717,9.90526319075632e-05,0.027540438770773,1.91619251936427,"CRP",5,7.09506008098714,8.05592436791551e-05,0.00804742365400962,-0.402884646011401,"Up in CTRL",2.09434313477899,"CRP"
-0.147655504804401,22.1330896841698,-5.11892983421652,0.00111912669966897,0.0301787939683563,-0.428022971297651,"CRYZ",41,-7.14317590874629,7.66717482481746e-05,0.00804742365400962,0.147655504804405,"Non-significant",2.09434313477899,"CRYZ"
0.296734273342175,18.7796598264031,6.26417052139173,0.000319827821810265,0.028397274896423,0.802781778268525,"FLOT2",17,6.99206024969129,8.96320425591013e-05,0.00804742365400962,-0.296734273342175,"Non-significant",2.09434313477899,"FLOT2"
0.420611522063076,17.4772711787394,6.52478084397757,0.000245987002179122,0.0279659889588531,1.05589406102178,"GLG1",15,7.0731618906152,8.2399992123888e-05,0.00804742365400962,-0.420611522063073,"Up in CTRL",2.09434313477899,"GLG1"
-0.172277457489752,21.5194988752917,-5.60192514571907,0.000646404563388514,0.0292655375778375,0.115488525503586,"IVD",20,-6.97507592305058,9.12334972503045e-05,0.00804742365400962,0.172277457489749,"Non-significant",2.09434313477899,"IVD"
0.332283712278524,17.0816020208954,6.60587299035145,0.000227048587234969,0.0275955311041904,1.13274382668062,"KLC1",10,7.00408549451224,8.85169046074178e-05,0.00804742365400962,-0.332283712278524,"Non-significant",2.09434313477899,"KLC1"
0.44624773128977,16.9711506353545,8.03672242563896,6.16834175978009e-05,0.0262976970358625,2.35223849962641,"P2RX4",4,7.18002233143544,7.38344794972022e-05,0.00804742365400962,-0.446247731289777,"Up in CTRL",2.09434313477899,"P2RX4"
-0.164447412142874,22.9200043900437,-5.35397136108726,0.000853434429435034,0.029501152303984,-0.158938654724449,"POR",62,-7.22607670218675,7.04496730820369e-05,0.00804742365400962,0.164447412142874,"Non-significant",2.09434313477899,"POR"
0.553412148203051,20.9241404621726,6.58670566629571,0.000231373768336818,0.0275955311041904,1.11465976830724,"VIM",23,7.12779158873211,7.78917595275149e-05,0.00804742365400962,-0.553412148203051,"Up in CTRL",2.09434313477899,"VIM"
-0.250239630078202,20.1322051507528,-6.15195714082483,0.000358970201007469,0.0290921384156104,0.690851716123002,"MVK",15,-6.91468622739458,9.71880234602695e-05,0.00828689880037898,0.250239630078205,"Non-significant",2.0816079647288,"MVK"
-0.201537887341722,19.5029531490966,-5.72707146048727,0.000563548686152554,0.0291282625443007,0.250386987183188,"SUOX",23,-6.92840858231531,9.57983332291136e-05,0.00828689880037898,0.201537887341726,"Non-significant",2.0816079647288,"SUOX"
-0.179277929579328,20.7609035165618,-5.4503528780535,0.000765323334508161,0.0294004035845053,-0.0511267471820194,"ALDH1B1",29,-6.89262051049634,9.9469431669764e-05,0.00834238708889365,0.179277929579325,"Non-significant",2.07870966264767,"ALDH1B1"
-0.208402410358001,17.8107622518874,-5.93062079095351,0.000452778345886129,0.0290921384156104,0.464734506782444,"ABCA6",13,-6.64942084478735,0.000128924884302706,0.00835956518773217,0.208402410357998,"Non-significant",2.07781631125471,"ABCA6"
-0.19552265190255,24.1488854620548,-5.42963522270075,0.000783379353648988,0.0294004035845053,-0.0741784119624986,"ACAA2",32,-6.67470681325979,0.000125454889644886,0.00835956518773217,0.19552265190255,"Non-significant",2.07781631125471,"ACAA2"
-0.19464307376105,21.3215290264894,-5.59355634385021,0.000652408498189369,0.0292782620766387,0.106381924631142,"ALDH5A1",22,-6.76068053696402,0.000114403495225615,0.00835956518773217,0.19464307376105,"Non-significant",2.07781631125471,"ALDH5A1"
-0.244502305807103,22.2905999650137,-5.67264000293608,0.000598045806917752,0.0291390699827735,0.192008106100913,"AOX1",63,-6.69917919448041,0.000122194111083853,0.00835956518773217,0.244502305807099,"Non-significant",2.07781631125471,"AOX1"
0.257375337505479,20.6686923362186,5.81286230587383,0.000513565616930623,0.0290921384156104,0.341487299583807,"CKAP4",43,6.80696314216565,0.000108901010155368,0.00835956518773217,-0.257375337505472,"Non-significant",2.07781631125471,"CKAP4"
-0.2641550849476,23.7808186351144,-5.97703574566528,0.000431049243114977,0.0290921384156104,0.512746680848446,"DCXR",15,-6.65494886829777,0.00012815735482918,0.00835956518773217,0.2641550849476,"Non-significant",2.07781631125471,"DCXR"
-0.189962394526784,24.335108712199,-5.64829901442734,0.000614223987581418,0.0292655375778375,0.165755583460613,"ECHS1",20,-6.82350167028888,0.000107005926602189,0.00835956518773217,0.189962394526773,"Non-significant",2.07781631125471,"ECHS1"
-0.203516279763676,21.8625331861509,-6.00842911936091,0.000417009343013757,0.0290921384156104,0.545040341448296,"HIBADH",14,-6.8637000368808,0.000102549301919435,0.00835956518773217,0.203516279763676,"Non-significant",2.07781631125471,"HIBADH"
-0.50147177943645,19.9517287746227,-6.27120163789658,0.000317538102939427,0.028397274896423,0.809735422208588,"HPGD",13,-6.71592800300736,0.000120016208084192,0.00835956518773217,0.50147177943645,"Up in CTRL.myr",2.07781631125471,"HPGD"
-0.1471527982191,22.3493206866866,-5.11843346886706,0.00111977647535432,0.0301787939683563,-0.428600568051021,"HSD17B10",22,-6.66997858023096,0.00012609585936229,0.00835956518773217,0.147152798219096,"Non-significant",2.07781631125471,"HSD17B10"
-0.184350847329679,18.4432343723675,-5.88404289622289,0.0004758124007979,0.0290921384156104,0.416232904549164,"KYAT3",13,-6.70095520339927,0.000121961123294742,0.00835956518773217,0.184350847329672,"Non-significant",2.07781631125471,"KYAT3"
-0.16835779406285,18.5733544323782,-5.52386567460337,0.000704872335795756,0.0294004035845053,0.0301272189744672,"L2HGDH",16,-6.62515505036366,0.000132354335458621,0.00835956518773217,0.16835779406285,"Non-significant",2.07781631125471,"L2HGDH"
0.256787276893572,19.9030562320133,5.83300888760767,0.000502553661927643,0.0290921384156104,0.362719896840463,"MAN2A1",26,6.73997830509497,0.000116963172551033,0.00835956518773217,-0.256787276893576,"Non-significant",2.07781631125471,"MAN2A1"
0.466376046450449,15.6199949640075,8.19753088897472,5.39144816369941e-05,0.0262976970358625,2.47449907425359,"MAP4K4",3,6.63602920590568,0.000130805259901045,0.00835956518773217,-0.466376046450449,"Up in CTRL",2.07781631125471,"MAP4K4"
-0.191419049260553,23.6479803071422,-5.56128173786809,0.000676147687820852,0.0294004035845053,0.0711608117959965,"MDH2",24,-6.80200021170279,0.000109476873581174,0.00835956518773217,0.191419049260549,"Non-significant",2.07781631125471,"MDH2"
-0.447449434620452,18.1789554249471,-6.85845166113776,0.000177724363852331,0.0275955311041904,1.3664675791924,"NAGA",5,-6.71617734737744,0.000119984109234032,0.00835956518773217,0.447449434620449,"Up in CTRL.myr",2.07781631125471,"NAGA"
-0.390925197476577,18.5964513771674,-6.36657660762724,0.0002882141700645,0.028397274896423,0.903370650787008,"NDRG2",9,-6.6893871137286,0.000123487517931401,0.00835956518773217,0.390925197476577,"Up in CTRL.myr",2.07781631125471,"NDRG2"
0.372347924608654,17.5570744886404,6.63158094260299,0.000221388247940749,0.0275955311041904,1.15692101122731,"OS9",7,6.73683722383403,0.000117357019189329,0.00835956518773217,-0.372347924608651,"Non-significant",2.07781631125471,"OS9"
0.441979168255795,17.3169521631033,6.22677341559812,0.000332319093729616,0.0284886440583835,0.765678791538197,"THBS1",18,6.75955623253051,0.000114540913433659,0.00835956518773217,-0.441979168255802,"Up in CTRL",2.07781631125471,"THBS1"
-0.206901714425957,22.9819617641108,-5.50831689178364,0.000717204164850445,0.0294004035845053,0.0130112506030713,"TST",28,-6.63213308965843,0.000131357976957075,0.00835956518773217,0.20690171442595,"Non-significant",2.07781631125471,"TST"
-0.199055383620252,19.9000717441756,-5.39356832974501,0.000815946618311506,0.029501152303984,-0.114469039192482,"ACOX2",36,-6.60994979239164,0.000134554316999327,0.00839487665571413,0.199055383620252,"Non-significant",2.0759856804832,"ACOX2"
-0.195750840770376,20.6334040298489,-5.37013321704745,0.000837908404908675,0.029501152303984,-0.140758157768758,"HSDL2",34,-6.59328058522715,0.000137012405885738,0.0084452466085715,0.195750840770376,"Non-significant",2.07338766412991,"HSDL2"
-0.254347112665304,19.0387231038275,-5.79468082933827,0.000523733458376687,0.0290921384156104,0.322273366821437,"HEXA",19,-6.58143402148568,0.00013878932942502,0.00845293106355242,0.2543471126653,"Non-significant",2.072992672825,"HEXA"
-0.21393516790927,20.8083222212901,-5.6058849377073,0.00064358506966282,0.0292655375778375,0.119793656587035,"ACAD11",20,-6.5566959847442,0.000142582143002472,0.00855406610287058,0.213935167909273,"Non-significant",2.06782739798837,"ACAD11"
0.414727842628832,18.3419579223323,5.98206256187303,0.000428766264904571,0.0290921384156104,0.517927400410955,"ITGA6",25,6.54894451901773,0.000143793918070146,0.00855406610287058,-0.414727842628821,"Up in CTRL",2.06782739798837,"ITGA6"
-0.283858270065124,21.1468873128473,-5.77154356157714,0.000536996865450914,0.0290921384156104,0.297750200684838,"ALDOC",24,-6.52821095597098,0.000147091148301601,0.00864963580127573,0.283858270065124,"Non-significant",2.06300217841104,"ALDOC"
-0.200264701075923,19.529959504815,-6.13843402492553,0.000364036519275141,0.0290921384156104,0.677240895826835,"ACAD8",10,-6.51210531749425,0.000149709749522628,0.00867445903280589,0.200264701075927,"Non-significant",2.06175759969477,"ACAD8"
-0.209919039254117,20.1297947068784,-5.46867210272166,0.000749740337331206,0.0294004035845053,-0.0307996283251368,"CRAT",24,-6.48135705947635,0.00015485248581313,0.00867445903280589,0.209919039254121,"Non-significant",2.06175759969477,"CRAT"
-0.424562146968523,19.3072180426774,-6.65466177143647,0.000216440055129329,0.0275955311041904,1.17855176709881,"CTSZ",5,-6.49493996613852,0.000152557158416252,0.00867445903280589,0.424562146968526,"Up in CTRL.myr",2.06175759969477,"CTSZ"
-0.839867210880378,16.8251203220405,-6.33149811605867,0.000298633922345177,0.028397274896423,0.869080736585235,"LGMN",4,-6.48307912808172,0.000154559390521962,0.00867445903280589,0.839867210880378,"Up in CTRL.myr",2.06175759969477,"LGMN"
0.601087668227819,18.6909410077004,6.25773587793522,0.000321939394838259,0.028397274896423,0.796411893141618,"SDC4",6,6.4747012587338,0.000155991053756478,0.00867445903280589,-0.601087668227823,"Up in CTRL",2.06175759969477,"SDC4"
-0.280635644817224,21.6011976768712,-5.68488280515829,0.000590087471772097,0.0291390699827735,0.205178125121629,"ALDH8A1",27,-6.45360228069001,0.000159661539812469,0.00878310148043647,0.280635644817224,"Non-significant",2.05635209935661,"ALDH8A1"
-0.3358223138701,19.1755466597222,-5.80339828918197,0.000518830709302668,0.0290921384156104,0.331492065318292,"CYP51A1",21,-6.41555568451498,0.000166522439890156,0.00906307236678765,0.3358223138701,"Non-significant",2.04272455224019,"CYP51A1"
0.159947081822573,18.964237991385,5.10850670508401,0.00113285895675534,0.030344012684609,-0.44016018448509,"ABLIM3",21,6.36383669519854,0.000176373413635254,0.0093992331683121,-0.159947081822573,"Non-significant",2.02690757665087,"ABLIM3"
-0.262904362662677,20.1259478890002,-6.26912505941335,0.000318212448763964,0.028397274896423,0.80768245348095,"HOGA1",8,-6.36777290680574,0.000175601613092006,0.0093992331683121,0.262904362662674,"Non-significant",2.02690757665087,"HOGA1"
-0.225360120764627,19.7607387706352,-5.6759738775215,0.000595866934993677,0.0291390699827735,0.195596741411788,"HDHD3",14,-6.34574135014115,0.000179969726477835,0.00949201155320212,0.225360120764623,"Non-significant",2.02264174185284,"HDHD3"
-0.227913782331949,18.3154584991999,-5.8502091340291,0.00049335911206105,0.0290921384156104,0.380799165416808,"AADAT",11,-6.31574696002043,0.000186109471479678,0.00968916259014214,0.227913782331949,"Non-significant",2.01371375630279,"AADAT"
-0.379489100774371,18.6850805976964,-6.06844187230918,0.000391561164813747,0.0290921384156104,0.60637223156786,"CPQ",8,-6.3070147241821,0.000187939865479811,0.00968916259014214,0.379489100774371,"Up in CTRL.myr",2.01371375630279,"CPQ"
0.449217187205932,18.746794295721,5.9433155468102,0.000446716960322968,0.0290921384156104,0.477897745090247,"TM9SF2",10,6.30016533060145,0.000189389417320996,0.00968916259014214,-0.449217187205928,"Up in CTRL",2.01371375630279,"TM9SF2"
-0.284334786447879,22.7856685046639,-5.44246722558742,0.000772141106570152,0.0294004035845053,-0.059892863214805,"ABAT",48,-6.18943354050636,0.000214609524322851,0.0108707161033238,0.284334786447875,"Non-significant",1.9637418460261,"ABAT"
-0.531393865721922,15.8097922028159,-5.75888674490179,0.000544409600105829,0.0290921384156104,0.284301050898828,"IFIT1",16,-6.17785806148486,0.000217451665872827,0.0109066933588763,0.531393865721926,"Up in CTRL.myr",1.96230689685988,"IFIT1"
-0.208716707270501,23.1041006022743,-5.22287561851674,0.000991783203100221,0.0299415212092607,-0.307936237548875,"ACADSB",25,-6.14635019203803,0.000225399066698301,0.0110863472663723,0.208716707270501,"Non-significant",1.95521152178296,"ACADSB"
-0.258034096415624,17.7670247562906,-5.75507015732202,0.000546667066226741,0.0290921384156104,0.280240786006756,"CARS2",10,-6.10263484046328,0.000236957851267196,0.0110863472663723,0.258034096415624,"Non-significant",1.95521152178296,"CARS2"
0.248753830714698,18.3738046928814,5.72688565973694,0.000563662625466335,0.0291282625443007,0.250188478744516,"CD276",10,6.07295119126924,0.000245176277536723,0.0110863472663723,-0.248753830714698,"Non-significant",1.95521152178296,"CD276"
-0.268798944261849,22.3188347015159,-5.30267155115072,0.000904859394334327,0.0299415212092607,-0.216919156951995,"EHHADH",72,-6.05879777865987,0.000249204444025179,0.0110863472663723,0.268798944261849,"Non-significant",1.95521152178296,"EHHADH"
-0.16737635342615,21.8647623894795,-5.01543776604607,0.00126404414587015,0.0315612059677554,-0.549309873080433,"FH",20,-6.07317134428971,0.000245114186582075,0.0110863472663723,0.16737635342615,"Non-significant",1.95521152178296,"FH"
0.3748240761727,21.9270361552788,5.83388703154255,0.000502079666193191,0.0290921384156104,0.363643992380864,"HBA2",8,6.06937552703255,0.000246187158564555,0.0110863472663723,-0.3748240761727,"Non-significant",1.95521152178296,"HBA2"
-0.301415695142424,21.0255933335196,-5.49601964567827,0.000727126229976655,0.0294004035845053,-0.000552069476210448,"PBLD",20,-6.09489971484133,0.000239069964921297,0.0110863472663723,0.301415695142424,"Non-significant",1.95521152178296,"PBLD"
-0.245514978330927,24.0367116672015,-5.35668821834978,0.000850802388176172,0.029501152303984,-0.155879578013217,"PEBP1",20,-6.06586314008242,0.000247184598586101,0.0110863472663723,0.245514978330924,"Non-significant",1.95521152178296,"PEBP1"
-0.4363721221881,22.3444059792969,-5.6064456816981,0.000643186904162904,0.0292655375778375,0.120403108780389,"SCP2",28,-6.10418949741629,0.000236535817746728,0.0110863472663723,0.4363721221881,"Up in CTRL.myr",1.95521152178296,"SCP2"
-0.368211813602471,22.2581521504288,-5.53775483202064,0.000694054875983726,0.0294004035845053,0.0453845507173192,"SHMT1",26,-6.08464328916421,0.000241902412289215,0.0110863472663723,0.368211813602475,"Non-significant",1.95521152178296,"SHMT1"
-0.194011856203524,21.4296432042906,-5.17078851015249,0.00105347554879988,0.0301093905455877,-0.367895345889685,"SUCLG2",21,-6.09786833940041,0.0002382569375651,0.0110863472663723,0.194011856203524,"Non-significant",1.95521152178296,"SUCLG2"
0.653907448185677,17.1781917220222,5.68033147525755,0.000593032247853333,0.0291390699827735,0.200284769304404,"TFRC",19,6.07766962282549,0.000243849278056689,0.0110863472663723,-0.653907448185677,"Up in CTRL",1.95521152178296,"TFRC"
-0.138739475580852,20.6277137221305,-4.60987749961444,0.00206723929221168,0.0391867953697538,-1.04135368448585,"TRAP1",31,-6.12575628666029,0.000230765414629727,0.0110863472663723,0.138739475580849,"Non-significant",1.95521152178296,"TRAP1"
