"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV.myr_vs_CTRL","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
-0.916324933369935,18.82,-6.77025005460784,0.000311210132548235,0.00524427735774466,0.800180263988666,"TBB5_HUMAN",8,-7.36009045543592,0.000178047252500208,0.00364500364347648,0.92,"Up in CTRL",2.438,"TUBB","Tubulin beta chain"
0.828183492024738,21.1,6.10941715315385,0.000569632539710615,0.00716659316852139,0.166414882292846,"ITIH4_HUMAN",26,7.26794918380269,0.000192314083630092,0.00365396758897175,-0.83,"Up in HBV.myr",2.437,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4"
1.45967165629068,16.87,7.05985360032759,0.000242198485364828,0.00524427735774466,1.06119935436625,"FHR2_HUMAN",4,7.19549760974578,0.000204443208771517,0.00380673254732564,-1.46,"Up in HBV.myr",2.419,"CFHR2","Complement factor H-related protein 2"
0.846503893534354,21.68,6.1779271941946,0.000533844862864898,0.0070001347510876,0.234699796764501,"CLUS_HUMAN",19,7.1338630129979,0.000215445195400991,0.00380978772718846,-0.85,"Up in HBV.myr",2.419,"CLU","Clusterin"
0.848920663197848,20.23,6.22619517120716,0.000510151835177286,0.00698457880220666,0.282440661482245,"FIBB_HUMAN",16,7.10215109245454,0.000221365610760577,0.00380978772718846,-0.85,"Up in HBV.myr",2.419,"FGB","Fibrinogen beta chain"
-1.16735967000323,17.03,-6.69698126364022,0.000332028242613668,0.00524427735774466,0.732578083347254,"HEXB_HUMAN",7,-7.01566869258514,0.000238467972127812,0.00380978772718846,1.17,"Up in CTRL",2.419,"HEXB","Beta-hexosaminidase subunit beta"
-1.02495765686033,16.53,-7.79549835908081,0.000132681351233912,0.00414638274707768,1.68237909796331,"NDUV2_HUMAN",2,-7.04291886654385,0.000232923049489316,0.00380978772718846,1.02,"Up in CTRL",2.419,"NDUFV2","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial"
-1.39939014116925,15.58,-6.81930120127113,0.00029809795567329,0.00524427735774466,0.845080018896509,"NHRF1_HUMAN",5,-7.00137217400187,0.000241436601400772,0.00380978772718846,1.4,"Up in CTRL",2.419,"SLC9A3R1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1"
-1.19055318832396,17.45,-6.87892098994491,0.000282993688283565,0.00524427735774466,0.899271356622852,"NPC2_HUMAN",4,-7.05154742325097,0.000231197769516388,0.00380978772718846,1.19,"Up in CTRL",2.419,"NPC2","NPC intracellular cholesterol transporter 2"
-1.1194794972737,16.36,-7.79486411551886,0.000132747515394859,0.00414638274707768,1.68186799885156,"PPGB_HUMAN",2,-7.15511706075063,0.000211577390353207,0.00380978772718846,1.12,"Up in CTRL",2.419,"CTSA","Lysosomal protective protein"
-2.07969538370767,14.49,-7.53548583074986,0.000163233788223803,0.00474908302613627,1.46940446059249,"PSB10_HUMAN",1,-7.102989603797,0.000221206718705011,0.00380978772718846,2.08,"Up in CTRL",2.419,"PSMB10","Proteasome subunit beta type-10"
1.01030238469439,23.37,6.45568490223834,0.00041256303203912,0.00600150285669407,0.505329019256749,"RET4_HUMAN",12,7.0125464966542,0.00023911275084818,0.00380978772718846,-1.01,"Up in HBV.myr",2.419,"RBP4","Retinol-binding protein 4"
-1.57130479812622,18.92,-6.77428922298565,0.000310106109912406,0.00524427735774466,0.803888378228143,"RL40_HUMAN;RS27A_HUMAN;UBB_HUMAN;UBC_HUMAN",4,-6.88552505547805,0.000267092831638458,0.00408316571164694,1.57,"Up in CTRL",2.389,"RPS27A;UBA52;UBB;UBC","Polyubiquitin-B"
-1.25586525599165,15.74,-6.85799626497721,0.000288194023017349,0.00524427735774466,0.880299440672927,"SAP3_HUMAN",3,-6.88364918272676,0.000267532876917791,0.00408316571164694,1.26,"Up in CTRL",2.389,"GM2A","Ganglioside GM2 activator"
-1.22430515289311,19.39,-6.54757500938304,0.000379542925648247,0.00560880101235743,0.592714161529807,"SAA1_HUMAN",7,-6.82139691999801,0.000282611006007221,0.00424372333214069,1.22,"Up in CTRL",2.372,"SAA1","Serum amyloid A-1 protein"
-1.44791905085245,16.04,-6.76601054259281,0.00031237369576927,0.00524427735774466,0.796286136303217,"C1QBP_HUMAN",3,-6.79509555342233,0.000289267921472516,0.00427473706176051,1.45,"Up in CTRL",2.369,"C1QBP","Complement component 1 Q subcomponent-binding protein, mitochondrial"
-1.2037049929301,19.6,-6.19574651266899,0.000524956525957128,0.0070001347510876,0.252359837384201,"PDIA1_HUMAN",22,-6.67687036479919,0.000321460436984064,0.00467624479425255,1.2,"Up in CTRL",2.33,"P4HB","Protein disulfide-isomerase"
-1.19681954383849,16.59,-7.0462077379082,0.000245031700429748,0.00524427735774466,1.04911791517191,"HDHD3_HUMAN",2,-6.62773033058857,0.000336015479812106,0.0048127755646934,1.2,"Up in CTRL",2.318,"HDHD3","Haloacid dehalogenase-like hydrolase domain-containing protein 3"
-1.69388858477277,15.47,-6.68395562087469,0.000335891692445482,0.00524427735774466,0.72049233245597,"HNRPC_HUMAN",2,-6.51620406394612,0.000371889817756608,0.00524590030805155,1.69,"Up in CTRL",2.28,"HNRNPC","Heterogeneous nuclear ribonucleoproteins C1/C2"
-0.795654217402127,15.81,-6.15406857433049,0.000546012317658628,0.00706024260750254,0.210989474352427,"TRXR1_HUMAN",4,-6.40739311030156,0.000411103317946389,0.00571249535832968,0.8,"Up in CTRL",2.243,"TXNRD1","Thioredoxin reductase 1, cytoplasmic"
-1.13286987940473,22,-5.85558865710941,0.000727864929929374,0.00823446849930518,-0.0920270223277866,"ACTB_HUMAN;ACTG_HUMAN",24,-6.3333628669703,0.000440443451359828,0.00603018901788235,1.13,"Up in CTRL",2.22,"ACTB;ACTG1","Actin, cytoplasmic 1"
-1.22260173161825,19.57,-6.09282785583426,0.000578699639950325,0.00718359153058336,0.149787190480594,"CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN",6,-6.29624219747092,0.000456037866356579,0.00615320657359384,1.22,"Up in CTRL",2.211,"CALM1;CALM2;CALM3","Calmodulin-1"
-0.94629240036009,19.76,-5.6826426694312,0.000863954408906041,0.00914024493967642,-0.273148025360023,"CALR_HUMAN",14,-6.15660433651374,0.000520525109754924,0.00664231742876448,0.95,"Up in CTRL",2.178,"CALR","Calreticulin"
1.14937353134156,20.86,7.32007891325277,0.000194673662661676,0.00503447722050055,1.28759495383371,"CO4A_HUMAN",1,6.16060186801621,0.000518542068722775,0.00664231742876448,-1.15,"Up in HBV.myr",2.178,"C4A","Complement C4-A"
0.777781963348406,21.26,5.50379257050008,0.00103551534458714,0.0102560083596875,-0.464861057419156,"IC1_HUMAN",14,6.15755092916049,0.00052005476732767,0.00664231742876448,-0.78,"Up in HBV.myr",2.178,"SERPING1","Plasma protease C1 inhibitor"
1.49535131454468,19.17,6.7460581637257,0.000317916200889125,0.00524427735774466,0.77793044793028,"LRCC1_HUMAN",1,6.15599892202151,0.000520826178624927,0.00664231742876448,-1.5,"Up in HBV.myr",2.178,"LRRCC1","Leucine-rich repeat and coiled-coil domain-containing protein 1"
-1.45888614654541,16.99,-5.92142532466976,0.000682533132491448,0.00823446849930518,-0.0241594441616027,"GRP75_HUMAN",10,-6.11514638851628,0.000541601751008427,0.00672308306918461,1.46,"Up in CTRL",2.172,"HSPA9","Stress-70 protein, mitochondrial"
-0.727953116099012,18.5,-5.46123239951849,0.00108176859795888,0.0103827480896878,-0.511153728095581,"TBA4A_HUMAN",12,-6.12832053841341,0.000534801910442964,0.00672308306918461,0.73,"Up in CTRL",2.172,"TUBA4A","Tubulin alpha-4A chain"
1.1640609105428,16.53,7.03841400364822,0.000246666687980039,0.00524427735774466,1.04220817598386,"A0A140TA44_HUMAN",1,6.01317554576121,0.000597647966568474,0.00718245422322767,-1.16,"Up in HBV.myr",2.144,"C4A","C4a anaphylatoxin"
-1.41937208175661,17.31,-5.86241272492947,0.00072301233845122,0.00823446849930518,-0.0849649821140988,"LEG1_HUMAN",6,-6.00613437808085,0.000601752340936368,0.00718245422322767,1.42,"Up in CTRL",2.144,"LGALS1","Galectin-1"
-1.90927139918009,14.05,-6.30893656341911,0.00047224251845869,0.00656205648783643,0.363576858195866,"NEUR1_HUMAN",1,-6.00873402876312,0.000600233298765866,0.00718245422322767,1.91,"Up in CTRL",2.144,"NEU1","Sialidase-1"
-1.26507759094238,17.41,-5.77735136169419,0.000786195902986827,0.00861115747859689,-0.173449581221178,"CLIC1_HUMAN",6,-5.94384118896594,0.000639475851613921,0.0073941722524189,1.27,"Up in CTRL",2.131,"CLIC1","Chloride intracellular channel protein 1"
1.01011832555133,18.26,5.63973768806942,0.000901994934706325,0.00933063649123987,-0.31872617051063,"CO2_HUMAN",9,5.94782671944346,0.000636984287746147,0.0073941722524189,-1.01,"Up in HBV.myr",2.131,"C2","Complement C2"
-2.02700670560202,14.63,-5.9068171868374,0.000692310686330553,0.00823446849930518,-0.0391672762332949,"MUTA_HUMAN",3,-5.93773119384086,0.000643316812509056,0.0073941722524189,2.03,"Up in CTRL",2.131,"MMUT","Methylmalonyl-CoA mutase, mitochondrial"
0.981138229370096,16.85,6.35596353433298,0.000452117710910094,0.00637759983117117,0.409300052420595,"CBG_HUMAN",2,5.90096950881027,0.000666980764103966,0.00757267184610722,-0.98,"Up in HBV.myr",2.121,"SERPINA6","Corticosteroid-binding globulin"
-0.934944629669175,20.37,-5.26631969762994,0.00132539400093098,0.0119836334893795,-0.726514436648284,"K22E_HUMAN",36,-5.88161739120906,0.0006798296317138,0.00762555888103069,0.93,"Up in CTRL",2.118,"KRT2","Keratin, type II cytoskeletal 2 epidermal"
-1.35532299677529,16.35,-5.74080641790957,0.000815228821576958,0.00872388543549596,-0.211771994111887,"ML12A_HUMAN;ML12B_HUMAN",3,-5.76704927881606,0.000761833565893063,0.00844365535531478,1.36,"Up in CTRL",2.073,"MYL12A;MYL12B","Myosin regulatory light chain 12B"
0.944926579793297,21,6.18675683793712,0.00052941958966439,0.0070001347510876,0.243455693940481,"KLKB1_HUMAN",2,5.73476896275358,0.00078690230274002,0.00851867492849952,-0.94,"Up in HBV.myr",2.07,"KLKB1","Plasma kallikrein"
-1.14229583740234,17.42,-6.02074405318559,0.000620031616496819,0.00759538730208604,0.0771126338435417,"PSB4_HUMAN",2,-5.73505292896428,0.000786677780882158,0.00851867492849952,1.14,"Up in CTRL",2.07,"PSMB4","Proteasome subunit beta type-4"
-1.62690822283428,17.2,-5.83135454738979,0.000745396060641245,0.00826147300544047,-0.117157785955162,"SAA2_HUMAN",2,-5.71534279542616,0.000802433868012756,0.00858696472551582,1.63,"Up in CTRL",2.066,"SAA2","Serum amyloid A-2 protein"
0.704205671946216,20.08,5.1087769995292,0.00156759644074192,0.0129153299675285,-0.904667770846749,"IBP2_HUMAN",12,5.68783615562183,0.000825017309458957,0.00863023724838527,-0.7,"Up in HBV.myr",2.064,"IGFBP2","Insulin-like growth factor-binding protein 2"
0.818751176198333,21.96,5.26292071499155,0.00133015549845675,0.0119836334893795,-0.730319296619916,"VTNC_HUMAN",11,5.69799715095139,0.000816592973082226,0.00863023724838527,-0.82,"Up in HBV.myr",2.064,"VTN","Vitronectin"
-1.80091174443566,14.57,-5.76079224276929,0.000799204753105356,0.0086518561062917,-0.190791152224673,"HSP74_HUMAN",2,-5.67542504187928,0.000835439668989551,0.00864215924254747,1.8,"Up in CTRL",2.063,"HSPA4","Heat shock 70 kDa protein 4"
-1.93609793980916,14.09,-5.84687460362068,0.000734114807134619,0.00823446849930518,-0.10105422352803,"DBLOH_HUMAN",1,-5.61669955830389,0.000886799008870047,0.00907263601382433,1.94,"Up in CTRL",2.042,"DIABLO","Diablo homolog, mitochondrial"
-1.48506816228229,18.7,-5.47085622648928,0.00107111046417384,0.0103827480896878,-0.500663110396903,"NNMT_HUMAN",6,-5.58361296105342,0.000917288109638556,0.00928255684862495,1.49,"Up in CTRL",2.032,"NNMT","Nicotinamide N-methyltransferase"
-1.02886835734053,19.99,-5.86713156352385,0.000719678047733461,0.00823446849930518,-0.0800853101126568,"ACTA_HUMAN",2,-5.54021586851772,0.000959073677492484,0.00936527963586773,1.03,"Up in CTRL",2.028,"ACTA2","Actin, aortic smooth muscle"
-0.706537246704112,16.86,-5.19393326050928,0.00143105530658052,0.0123966241577458,-0.807913367864981,"ANXA5_HUMAN",6,-5.55171058569561,0.000947801972497695,0.00936527963586773,0.71,"Up in CTRL",2.028,"ANXA5","Annexin A5"
-0.774199008941665,16.93,-5.53716045771254,0.00100080063337158,0.0100187676308488,-0.428748477453611,"FUCO_HUMAN",3,-5.54964056835865,0.000949820828674314,0.00936527963586773,0.77,"Up in CTRL",2.028,"FUCA1","Tissue alpha-L-fucosidase"
-1.28473520278927,14.68,-5.44604809405684,0.00109882740515123,0.0104388603489366,-0.527732784039862,"SUCB2_HUMAN",4,-5.53352867409486,0.00096570015579302,0.00936527963586773,1.28,"Up in CTRL",2.028,"SUCLG2","Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial"
-1.79902903238932,16.71,-5.46885530168524,0.00107331670716465,0.0103827480896878,-0.50284315473956,"FRIH_HUMAN",3,-5.49718974614968,0.00100261751423789,0.00962306088407706,1.8,"Up in CTRL",2.017,"FTH1","Ferritin heavy chain"
0.935161272684756,20.21,6.73428189579501,0.000321239607573155,0.00524427735774466,0.767074248524138,"C1R_HUMAN",1,5.44477997237445,0.00105867600485219,0.00995583192441808,-0.94,"Up in HBV.myr",2.002,"C1R","Complement C1r subcomponent"
-1.51540732383727,14.35,-5.5707391386075,0.000967178758857047,0.00978742852712946,-0.392568216855563,"RD23B_HUMAN",2,-5.45277841774284,0.00104989830195162,0.00995583192441808,1.52,"Up in CTRL",2.002,"RAD23B","UV excision repair protein RAD23 homolog B"
0.725125630696617,16.98,5.15517744080376,0.00149147607354548,0.0127339077623722,-0.851813706907995,"ERP44_HUMAN",5,5.42264999849328,0.00108339292917734,0.00998652294122873,-0.73,"Up in HBV.myr",2.001,"ERP44","Endoplasmic reticulum resident protein 44"
-1.02480292320252,14.45,-5.31129790790244,0.00126414917016717,0.0116527017566894,-0.676325320067746,"HEBP2_HUMAN",4,-5.42412833345503,0.00108172180555691,0.00998652294122873,1.02,"Up in CTRL",2.001,"HEBP2","Heme-binding protein 2"
-1.37390184402465,14.44,-5.87413782821464,0.00071475932493434,0.00823446849930518,-0.072845861214776,"TSN_HUMAN",1,-5.40928306565308,0.00109863484517597,0.0100277356946944,1.37,"Up in CTRL",1.999,"TSN","Translin"
-1.17295694351195,18.95,-5.23430168299287,0.00137101438212296,0.0120793249939538,-0.762423332747311,"CYTB_HUMAN",6,-5.37952916448035,0.00113343106343625,0.0102448963112539,1.17,"Up in CTRL",1.989,"CSTB","Cystatin-B"
1.71152671178181,17.37,5.23135222832969,0.00137530445688411,0.0120793249939538,-0.765738822942504,"HRG_HUMAN",12,5.34985497973759,0.00116936607829437,0.0104680751816544,-1.71,"Up in HBV.myr",1.98,"HRG","Histidine-rich glycoprotein"
1.04691521326698,19.51,5.00689096935792,0.00175044666827106,0.0138107275267827,-1.02185663448606,"ATPA_HUMAN",11,5.23849139332251,0.00131604548826496,0.011611164059739,-1.05,"Up in HBV.myr",1.935,"ATP5F1A","ATP synthase subunit alpha, mitochondrial"
-1.49721693992614,15.03,-5.13857902091042,0.00151822101141065,0.0127339077623722,-0.870683810095646,"DDB1_HUMAN",6,-5.23426650033036,0.00132200149337522,0.011611164059739,1.5,"Up in CTRL",1.935,"DDB1","DNA damage-binding protein 1"
